Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,target_values,predicted_target_values,time_tuning
0,nasa93,CART,grid search,,5,1.0,-0.3260814852829148,832.6894736842105,1346144.3099999998,1160.2345926578814,321.6,-33.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-2239918.3798476188,"[-6499616.8873333335, -369781.12533333333, -3771382.502, -156642.65600000002, -402168.72857142857]","[-6499616.8873333335, -369781.12533333333, -3771382.502, -156642.65600000002, -402168.72857142857]","[31.2, 162.0, 703.0, 360.0, 360.0, 2400.0, 150.0, 4178.2, 240.0, 72.0, 1181.0, 42.0, 117.6, 97.0, 215.0, 8.4, 117.6, 300.0, 400.0]","[352.8, 1368.0, 409.0, 2120.0, 2120.0, 192.0, 1368.0, 1772.5, 432.0, 2120.0, 252.0, 48.0, 352.8, 600.0, 36.0, 10.8, 352.8, 300.0, 82.0]",0:00:00.003002
1,nasa93,CART,grid search,KFold,5,0.48187097660722567,0.6892747190922539,377.8440732265446,315426.3697286107,561.6283199132774,300.10144927536237,69.0,"{'model__max_depth': 1, 'model__max_features': 0.3}",-1857146.1025430025,"[-4362481.7839162825, -132969.05027160497, -3399801.037196122, -124831.2469382716, -1265647.39439273]","[-4362481.7839162825, -132969.05027160497, -3399801.037196122, -124831.2469382716, -1265647.39439273]","[31.2, 162.0, 703.0, 360.0, 360.0, 2400.0, 150.0, 4178.2, 240.0, 72.0, 1181.0, 42.0, 117.6, 97.0, 215.0, 8.4, 117.6, 300.0, 400.0]","[417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 3622.78, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234]",0:00:00.589735
1,nasa93,CART,grid search,RepeatedKFold,5,0.48187097660722567,0.6892747190922539,377.8440732265446,315426.3697286107,561.6283199132774,300.10144927536237,69.0,"{'model__max_depth': 1, 'model__max_features': 0.3}",-1592556.900355999,"[-4362481.7839162825, -132969.05027160497, -3399801.037196122, -124831.2469382716, -1265647.39439273]","[-478114.6459266665, -2543765.835152741, -3178008.484259215, -1258807.3368519545, -585846.5829446063, -2209626.907485733, -2810148.6100142677, -344405.8336351166, -1286863.0170046166, -1117929.7358928572, -3614325.634408636, -2830112.191021006, -131246.10556104255, -843786.2231953718, -655366.3619861515]","[31.2, 162.0, 703.0, 360.0, 360.0, 2400.0, 150.0, 4178.2, 240.0, 72.0, 1181.0, 42.0, 117.6, 97.0, 215.0, 8.4, 117.6, 300.0, 400.0]","[417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 3622.78, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234]",0:00:00.557830
1,nasa93,CART,grid search,HoldOut,5,0.48187097660722567,0.6892747190922539,377.8440732265446,315426.3697286107,561.6283199132774,300.10144927536237,69.0,"{'model__max_depth': 1, 'model__max_features': 0.3}",-478114.6459266666,"[-4362481.7839162825, -132969.05027160497, -3399801.037196122, -124831.2469382716, -1265647.39439273]",[-478114.6459266666],"[31.2, 162.0, 703.0, 360.0, 360.0, 2400.0, 150.0, 4178.2, 240.0, 72.0, 1181.0, 42.0, 117.6, 97.0, 215.0, 8.4, 117.6, 300.0, 400.0]","[417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 3622.78, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234]",0:00:00.076125
1,nasa93,CART,grid search,RepeatedHoldOut,5,0.48187097660722567,0.6892747190922539,377.8440732265446,315426.3697286107,561.6283199132774,300.10144927536237,69.0,"{'model__max_depth': 1, 'model__max_features': 0.3}",-1437214.7545989319,"[-4362481.7839162825, -132969.05027160497, -3399801.037196122, -124831.2469382716, -1265647.39439273]","[-478114.6459266666, -2209626.907485733, -3614325.6344086365, -501894.1517771901, -382112.4333964336]","[31.2, 162.0, 703.0, 360.0, 360.0, 2400.0, 150.0, 4178.2, 240.0, 72.0, 1181.0, 42.0, 117.6, 97.0, 215.0, 8.4, 117.6, 300.0, 400.0]","[417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 3622.78, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234]",0:00:00.316572
1,nasa93,CART,grid search,Bootstrap,5,0.48187097660722567,0.6892747190922539,377.8440732265446,315426.3697286107,561.6283199132774,300.10144927536237,69.0,"{'model__max_depth': 1, 'model__max_features': 0.3}",-1596913.00851144,"[-4362481.7839162825, -132969.05027160497, -3399801.037196122, -124831.2469382716, -1265647.39439273]","[-879909.3071127043, -667660.6692322931, -2311929.6539743403, -320608.9293140984, -299439.3008937745, -739417.6976057808, -855399.3360923885, -304566.7516815052, -1572042.5939787682, -485321.6787405302, -408117.48990689655, -743626.4431735186, -1875199.0987080426, -1420591.1797899962, -3042917.9365132633, -2294852.6196368854, -232895.24973265312, -283955.5619427967, -1340789.3280355404, -512334.37948547304, -2421144.472698325, -594594.1913302896, -1931359.3191732243, -405554.85905324726, -272631.8828896002, -1064613.0611782311, -907594.3939580437, -465505.72533883125, -2698002.1643554685, -2592749.6320262896, -2440822.717557669, -623739.9601606824, -493263.4050797956, -2943051.208108788, -507768.3382340126, -1730662.177783199, -1569376.2886487516, -232544.9124516908, -383543.0728394091, -1248507.4522635732, -3197767.320245188, -1709071.775517733, -381804.6203492936, -167779.22262241037, -673745.225483682, -325047.26178738236, -2492665.142675194, -2585409.945180533, -1720077.3358816663, -207059.89885170074]","[31.2, 162.0, 703.0, 360.0, 360.0, 2400.0, 150.0, 4178.2, 240.0, 72.0, 1181.0, 42.0, 117.6, 97.0, 215.0, 8.4, 117.6, 300.0, 400.0]","[417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 3622.78, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234]",0:00:01.671786
0,nasa93,CART,random search,,5,1.0,-0.3260814852829148,832.6894736842105,1346144.3099999998,1160.2345926578814,321.6,-33.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-2239918.3798476188,"[-6499616.8873333335, -369781.12533333333, -3771382.502, -156642.65600000002, -402168.72857142857]","[-6499616.8873333335, -369781.12533333333, -3771382.502, -156642.65600000002, -402168.72857142857]","[31.2, 162.0, 703.0, 360.0, 360.0, 2400.0, 150.0, 4178.2, 240.0, 72.0, 1181.0, 42.0, 117.6, 97.0, 215.0, 8.4, 117.6, 300.0, 400.0]","[352.8, 1368.0, 409.0, 2120.0, 2120.0, 192.0, 1368.0, 1772.5, 432.0, 2120.0, 252.0, 48.0, 352.8, 600.0, 36.0, 10.8, 352.8, 300.0, 82.0]",0:00:00.002000
1,nasa93,CART,random search,KFold,5,0.999562676926428,-0.06476527395487386,602.4508771929824,1080874.5397076025,1039.651162509619,138.66666666666663,-6.0,"{'model__max_depth': 12, 'model__max_features': 0.6599641068895281}",-2133268.5140761905,"[-6007696.354, -34254.28799999999, -3610997.2199999997, -629047.5226666667, -384347.18571428576]","[-6007696.354, -34254.28799999999, -3610997.2199999997, -629047.5226666667, -384347.18571428576]","[31.2, 162.0, 703.0, 360.0, 360.0, 2400.0, 150.0, 4178.2, 240.0, 72.0, 1181.0, 42.0, 117.6, 97.0, 215.0, 8.4, 117.6, 300.0, 400.0]","[36.0, 48.0, 564.3333333333334, 192.0, 2120.0, 72.0, 48.0, 1772.5, 432.0, 2120.0, 2460.0, 48.0, 25.2, 600.0, 252.0, 36.0, 25.2, 300.0, 252.0]",0:00:00.340044
1,nasa93,CART,random search,RepeatedKFold,5,0.48187097660722567,0.6892747190922539,377.8440732265446,315426.3697286107,561.6283199132774,300.10144927536237,69.0,"{'model__max_depth': 1, 'model__max_features': 0.7241719823467079}",-1714906.5317715881,"[-4362481.7839162825, -132969.05027160497, -4918433.381081055, -124831.2469382716, -1265647.39439273]","[-478114.6459266665, -4379010.306386581, -3178008.484259215, -1258807.3368519547, -585846.5829446063, -2209626.907485733, -2810148.6100142677, -344405.8336351166, -1286863.0170046166, -1117929.7358928572, -3614325.634408636, -2830112.191021006, -131246.10556104255, -843786.2231953719, -655366.3619861515]","[31.2, 162.0, 703.0, 360.0, 360.0, 2400.0, 150.0, 4178.2, 240.0, 72.0, 1181.0, 42.0, 117.6, 97.0, 215.0, 8.4, 117.6, 300.0, 400.0]","[417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 3622.78, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234]",0:00:00.654762
1,nasa93,CART,random search,HoldOut,5,0.48187097660722567,0.6892747190922539,377.8440732265446,315426.3697286107,561.6283199132774,300.10144927536237,69.0,"{'model__max_depth': 1, 'model__max_features': 0.7241719823467079}",-478114.6459266666,"[-4362481.7839162825, -132969.05027160497, -4918433.381081055, -124831.2469382716, -1265647.39439273]",[-478114.6459266666],"[31.2, 162.0, 703.0, 360.0, 360.0, 2400.0, 150.0, 4178.2, 240.0, 72.0, 1181.0, 42.0, 117.6, 97.0, 215.0, 8.4, 117.6, 300.0, 400.0]","[417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 3622.78, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234, 417.70144927536234]",0:00:00.169669
