Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,target_values,predicted_target_values,time_tuning
0,miyazaki94,CART,grid search,,5,1.0,0.2033246107762805,13.122222222222222,337.6766666666666,18.37598069945293,11.0,20.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-975.1436190476192,"[-1138.6885714285715, -887.7614285714286, -1480.6014285714284, -1038.8316666666667, -329.83500000000004]","[-1138.6885714285715, -887.7614285714286, -1480.6014285714284, -1038.8316666666667, -329.83500000000004]","[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[43.8, 20.6, 59.1, 22.0, 31.5, 37.0, 54.0, 20.6, 7.5]",0:00:00.002001
1,miyazaki94,CART,grid search,KFold,5,0.41232044909185384,0.2998408174601048,14.756481481481481,296.76756944444446,17.226943125361633,14.758333333333333,30.0,"{'model__max_depth': 1, 'model__max_features': None}",-687.069629135279,"[-992.9983506944448, -474.90724165856824, -684.2717257855526, -1062.0915846938776, -221.07924284395207]","[-992.9983506944448, -474.90724165856824, -684.2717257855526, -1062.0915846938776, -221.07924284395207]","[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[51.958333333333336, 13.533333333333331, 51.958333333333336, 13.533333333333331, 51.958333333333336, 51.958333333333336, 51.958333333333336, 13.533333333333331, 13.533333333333331]",0:00:00.249762
1,miyazaki94,CART,grid search,RepeatedKFold,5,0.6922486322193324,0.4621285069030103,10.354713804713803,227.98075017855322,15.099031431802281,9.959090909090904,46.0,"{'model__max_depth': 2, 'model__max_features': None}",-545.6868004627495,"[-570.1836491571418, -389.0854268808115, -1281.7582936507933, -1272.4220139689867, -132.5214359861592]","[-983.6624999999998, -126.83197451523549, -654.6565625000002, -184.3144650205761, -359.9081333333334, -405.38731888564945, -140.54906250000005, -1004.9366476190478, -634.8869652305367, -65.27408317943984, -908.3221031746034, -75.54808514582304, -849.0298546875002, -185.49748230224677, -1606.4967688472495]","[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[47.15909090909091, 23.866666666666664, 47.15909090909091, 23.866666666666664, 47.15909090909091, 47.15909090909091, 47.15909090909091, 23.866666666666664, 8.366666666666667]",0:00:00.351791
1,miyazaki94,CART,grid search,HoldOut,5,1.0,-0.23646178366582737,18.766666666666666,524.0833333333334,22.89286642894099,16.299999999999997,-24.0,"{'model__max_depth': None, 'model__max_features': 0.7}",-867.5485714285714,"[-835.0, -456.5771428571429, -2388.1314285714284, -1436.2116666666668, -201.93999999999997]",[-867.5485714285714],"[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[52.0, 59.1, 50.1, 29.0, 31.5, 18.0, 59.5, 20.6, 7.5]",0:00:00.042792
1,miyazaki94,CART,grid search,RepeatedHoldOut,5,0.6922486322193324,0.4621285069030103,10.354713804713803,227.98075017855322,15.099031431802281,9.959090909090904,46.0,"{'model__max_depth': 2, 'model__max_features': None}",-667.4752874746146,"[-570.1836491571418, -389.0854268808115, -1281.7582936507933, -1272.4220139689867, -132.5214359861592]","[-983.6625, -405.3873188856495, -908.3221031746034, -235.37985654174892, -804.6246587710714]","[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[47.15909090909091, 23.866666666666664, 47.15909090909091, 23.866666666666664, 47.15909090909091, 47.15909090909091, 47.15909090909091, 23.866666666666664, 8.366666666666667]",0:00:00.184007
1,miyazaki94,CART,grid search,Bootstrap,5,0.41232044909185384,0.2998408174601048,14.756481481481481,296.76756944444446,17.226943125361633,14.758333333333333,30.0,"{'model__max_depth': 1, 'model__max_features': None}",-705.2804562733659,"[-992.9983506944448, -474.90724165856824, -684.2717257855526, -1062.0915846938776, -221.07924284395207]","[-1361.2719600508653, -701.337411851852, -651.9802894545454, -1746.7259327405163, -1187.281348855359, -606.9389073881375, -999.3746570736955, -1386.2585461182332, -242.2906996940785, -1325.1437172011663, -574.1415122767856, -643.6470748299321, -1262.0553121284186, -1289.3481760204083, -602.4839351370099, -676.6236558209923, -1728.4960555555554, -1801.2063371730085, -1779.4740361111103, -765.3259880761963, -565.8498741863076, -725.3096067, -318.71986394557825, -1179.472001639942, -656.4900708420489, -745.9322777777778, -426.8337149270481, -1154.383797979798, -339.7401, -831.8375672839505, -970.6949844360031, -654.0831769230767, -1035.912025, -607.5017641449462, -1090.5669183673467, -1068.2280565656567, -417.3973202896984, -1085.0475603537982, -1113.0266643636367, -658.5079421768704, -2703.9326959764135, -762.6290757733423, -784.1884810416667, -994.80594851577, -512.8374444444444, -1661.8390884353737, -375.40484311224486, -651.641854338843, -788.023977777778, -844.1169889322917]","[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[51.958333333333336, 13.533333333333331, 51.958333333333336, 13.533333333333331, 51.958333333333336, 51.958333333333336, 51.958333333333336, 13.533333333333331, 13.533333333333331]",0:00:00.974802
0,miyazaki94,CART,random search,,5,1.0,0.2033246107762805,13.122222222222222,337.6766666666666,18.37598069945293,11.0,20.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-975.1436190476192,"[-1138.6885714285715, -887.7614285714286, -1480.6014285714284, -1038.8316666666667, -329.83500000000004]","[-1138.6885714285715, -887.7614285714286, -1480.6014285714284, -1038.8316666666667, -329.83500000000004]","[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[43.8, 20.6, 59.1, 22.0, 31.5, 37.0, 54.0, 20.6, 7.5]",0:00:00.001006
1,miyazaki94,CART,random search,KFold,5,0.6915926645496596,0.3222185558479733,13.343602693602692,287.28260203040503,16.949413029081715,9.959090909090904,32.0,"{'model__max_depth': 2, 'model__max_features': 0.7789631185585097}",-821.0546857667435,"[-570.1836491571418, -339.5912518536826, -1066.5695238095238, -1990.4142346938777, -138.51476931949253]","[-570.1836491571418, -339.5912518536826, -1066.5695238095238, -1990.4142346938777, -138.51476931949253]","[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[47.15909090909091, 13.533333333333335, 47.15909090909091, 13.533333333333335, 47.15909090909091, 47.15909090909091, 47.15909090909091, 13.533333333333335, 13.533333333333335]",0:00:00.160683
1,miyazaki94,CART,random search,RepeatedKFold,5,0.6915926645496596,0.3222185558479733,13.343602693602692,287.28260203040503,16.949413029081715,9.959090909090904,32.0,"{'model__max_depth': 2, 'model__max_features': 0.7789631185585097}",-615.5374493690945,"[-570.1836491571418, -339.5912518536826, -1066.5695238095238, -1990.4142346938777, -138.51476931949253]","[-1072.144335145823, -126.83197451523549, -654.6565625, -145.55446502057615, -344.14780918461565, -374.4162989058058, -140.5490625, -2043.0162321428575, -634.8869652305367, -65.27408317943986, -908.3221031746034, -71.48640511666851, -974.5873501781663, -185.49748230224677, -1491.6906114398423]","[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[47.15909090909091, 13.533333333333335, 47.15909090909091, 13.533333333333335, 47.15909090909091, 47.15909090909091, 47.15909090909091, 13.533333333333335, 13.533333333333335]",0:00:00.405488
1,miyazaki94,CART,random search,HoldOut,5,0.9998050229430632,-0.6135174196765505,22.61111111111111,683.9011111111109,26.15150303732294,30.0,-61.0,"{'model__max_depth': 11, 'model__max_features': 0.621474224376107}",-867.5485714285714,"[-835.0, -456.5771428571429, -2388.1314285714284, -1436.2116666666668, -201.93999999999997]",[-867.5485714285714],"[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[52.0, 59.1, 50.1, 29.0, 67.3, 18.0, 67.3, 20.6, 7.5]",0:00:00.053566
