Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,target_values,predicted_target_values,time_tuning
0,desharnais,CART,grid search,,5,1.0,-0.275338304583574,2709.823529411765,12292563.705882354,3506.0752567339955,1806.0,-28.000000000000004,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-19326847.096153848,"[-38820517.615384616, -6130476.692307692, -27146275.153846152, -4908268.769230769, -19628697.25]","[-38820517.615384616, -6130476.692307692, -27146275.153846152, -4908268.769230769, -19628697.25]","[2352.0, 840.0, 5775.0, 10577.0, 5152.0, 3136.0, 3983.0, 2331.0, 5180.0, 3626.0, 2275.0, 9051.0, 12824.0, 5635.0, 3164.0, 6783.0, 3472.0]","[5880.0, 6405.0, 4977.0, 7252.0, 7854.0, 4620.0, 3542.0, 2583.0, 4977.0, 2926.0, 3941.0, 3542.0, 4277.0, 3829.0, 7252.0, 2926.0, 1876.0]",0:00:00.001993
1,desharnais,CART,grid search,KFold,5,0.7046236567615672,-0.4063018048403708,2678.4882352941177,13554877.528235298,3681.694926013737,1652.0749999999998,-41.0,"{'model__max_depth': 2, 'model__max_features': None}",-14479812.406065354,"[-31735012.440541103, -6663401.106174956, -24835989.091346152, -3660639.513069059, -5504019.879195503]","[-31735012.440541103, -6663401.106174956, -24835989.091346152, -3660639.513069059, -5504019.879195503]","[2352.0, 840.0, 5775.0, 10577.0, 5152.0, 3136.0, 3983.0, 2331.0, 5180.0, 3626.0, 2275.0, 9051.0, 12824.0, 5635.0, 3164.0, 6783.0, 3472.0]","[9736.3, 4122.925, 4122.925, 4122.925, 4122.925, 4122.925, 4122.925, 4122.925, 4122.925, 4122.925, 4122.925, 4122.925, 4122.925, 4122.925, 4122.925, 4122.925, 4122.925]",0:00:00.381756
1,desharnais,CART,grid search,RepeatedKFold,5,1.0,-0.1217848654377296,2444.235294117647,10812512.94117647,3288.2385772897424,2072.0,-12.0,"{'model__max_depth': None, 'model__max_features': 0.3}",-13217469.475213677,"[-33970863.23076923, -9806750.692307692, -28297820.384615384, -6398510.615384615, -16137174.833333334]","[-6786624.692307692, -19039941.307692308, -10897117.538461538, -18356123.307692308, -20428439.083333332, -4951077.153846154, -29401145.846153848, -11280459.615384616, -12133783.307692308, -5415152.916666667, -10724584.384615384, -16720183.307692308, -12646697.153846154, -9949697.846153846, -9531014.666666666]","[2352.0, 840.0, 5775.0, 10577.0, 5152.0, 3136.0, 3983.0, 2331.0, 5180.0, 3626.0, 2275.0, 9051.0, 12824.0, 5635.0, 3164.0, 6783.0, 3472.0]","[5880.0, 3192.0, 9135.0, 9135.0, 3542.0, 2989.0, 6405.0, 2520.0, 7252.0, 6699.0, 1876.0, 3542.0, 4277.0, 805.0, 4977.0, 6699.0, 3647.0]",0:00:00.458080
1,desharnais,CART,grid search,HoldOut,5,0.47785257983782325,-0.7918829499745639,2872.27790346908,17271366.5361435,4155.883364116888,1691.5769230769229,-79.0,"{'model__max_depth': 1, 'model__max_features': 0.3}",-4547049.419464399,"[-32969209.72531672, -7766725.293941338, -34725796.056861535, -11844785.41283077, -10264049.502074508]",[-4547049.419464399],"[2352.0, 840.0, 5775.0, 10577.0, 5152.0, 3136.0, 3983.0, 2331.0, 5180.0, 3626.0, 2275.0, 9051.0, 12824.0, 5635.0, 3164.0, 6783.0, 3472.0]","[11766.416666666666, 3488.423076923077, 3488.423076923077, 3488.423076923077, 3488.423076923077, 3488.423076923077, 3488.423076923077, 3488.423076923077, 3488.423076923077, 3488.423076923077, 3488.423076923077, 3488.423076923077, 3488.423076923077, 3488.423076923077, 3488.423076923077, 3488.423076923077, 3488.423076923077]",0:00:00.056433
1,desharnais,CART,grid search,RepeatedHoldOut,5,1.0,-0.1217848654377296,2444.235294117647,10812512.94117647,3288.2385772897424,2072.0,-12.0,"{'model__max_depth': None, 'model__max_features': 0.3}",-8407640.984615386,"[-33970863.23076923, -9806750.692307692, -28297820.384615384, -6398510.615384615, -16137174.833333334]","[-6786624.692307692, -4951077.153846154, -10724584.384615384, -10661974.076923076, -8913944.615384616]","[2352.0, 840.0, 5775.0, 10577.0, 5152.0, 3136.0, 3983.0, 2331.0, 5180.0, 3626.0, 2275.0, 9051.0, 12824.0, 5635.0, 3164.0, 6783.0, 3472.0]","[5880.0, 3192.0, 9135.0, 9135.0, 3542.0, 2989.0, 6405.0, 2520.0, 7252.0, 6699.0, 1876.0, 3542.0, 4277.0, 805.0, 4977.0, 6699.0, 3647.0]",0:00:00.292976
1,desharnais,CART,grid search,Bootstrap,5,0.9273879099410386,-0.5219448336418531,2938.674264705882,14669522.39820772,3830.08125216786,2724.3999999999996,-52.0,"{'model__max_depth': 5, 'model__max_features': 0.3}",-17741645.407145336,"[-20209758.405383307, -6191068.113846154, -38051199.52038462, -4184223.0923076924, -7796629.3125]","[-27066004.637362793, -23857490.63025447, -41980801.498912536, -21345619.502136752, -10616426.992198069, -3885101.502051768, -20891564.4067029, -31017205.467171725, -29124593.924509007, -22071632.561293732, -24348836.73666338, -15539149.784805728, -29277535.614593573, -10633763.626322752, -21707747.370481744, -15954283.326, -29236437.323605325, -11917879.640096618, -10832929.962102572, -26125704.372542296, -12770921.546085859, -22120350.617514934, -14139647.249285553, -11223942.529191919, -40797238.4128, -34372278.45555556, -13144610.724444443, -9027967.990198355, -30916233.379848484, -20528477.512662373, -23725323.9123538, -33808357.24761111, -13006583.155322116, -28865389.701903626, -6295378.802092308, -22209858.0534989, -30123078.491100583, -12265159.670595238, -36685604.025080346, -13427708.026681632, -18122359.30542259, -16181388.048599038, -20760225.469657686, -15430117.360825133, -21928449.908025004, -12742207.122813787, -43096060.671440974, -7301211.976190478, -37660939.27306818, -23062199.379075117]","[2352.0, 840.0, 5775.0, 10577.0, 5152.0, 3136.0, 3983.0, 2331.0, 5180.0, 3626.0, 2275.0, 9051.0, 12824.0, 5635.0, 3164.0, 6783.0, 3472.0]","[9310.0, 4308.0625, 8499.4, 8499.4, 4308.0625, 2989.0, 4308.0625, 2520.0, 8499.4, 8499.4, 1739.5, 4308.0625, 4039.0, 2554.7, 8499.4, 8499.4, 4308.0625]",0:00:01.399233
0,desharnais,CART,random search,,5,1.0,-0.275338304583574,2709.823529411765,12292563.705882354,3506.0752567339955,1806.0,-28.000000000000004,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-19326847.096153848,"[-38820517.615384616, -6130476.692307692, -27146275.153846152, -4908268.769230769, -19628697.25]","[-38820517.615384616, -6130476.692307692, -27146275.153846152, -4908268.769230769, -19628697.25]","[2352.0, 840.0, 5775.0, 10577.0, 5152.0, 3136.0, 3983.0, 2331.0, 5180.0, 3626.0, 2275.0, 9051.0, 12824.0, 5635.0, 3164.0, 6783.0, 3472.0]","[5880.0, 6405.0, 4977.0, 7252.0, 7854.0, 4620.0, 3542.0, 2583.0, 4977.0, 2926.0, 3941.0, 3542.0, 4277.0, 3829.0, 7252.0, 2926.0, 1876.0]",0:00:00.002000
1,desharnais,CART,random search,KFold,5,0.806077345713988,-0.07355014436003482,2359.2616892911005,10347594.433238583,3216.7676996075706,1518.3076923076924,-7.000000000000001,"{'model__max_depth': 4, 'model__max_features': 0.42939811886786894}",-14821432.975937646,"[-22043977.474916276, -7254121.230375267, -37769642.44858713, -2541964.7836799314, -4497458.94212963]","[-22043977.474916276, -7254121.230375267, -37769642.44858713, -2541964.7836799314, -4497458.94212963]","[2352.0, 840.0, 5775.0, 10577.0, 5152.0, 3136.0, 3983.0, 2331.0, 5180.0, 3626.0, 2275.0, 9051.0, 12824.0, 5635.0, 3164.0, 6783.0, 3472.0]","[9613.333333333334, 3633.6923076923076, 6517.0, 6517.0, 3633.6923076923076, 2093.0, 3633.6923076923076, 2754.5, 6517.0, 6517.0, 2093.0, 3633.6923076923076, 6517.0, 3633.6923076923076, 6517.0, 6517.0, 3633.6923076923076]",0:00:00.189536
1,desharnais,CART,random search,RepeatedKFold,5,0.9992506254167738,-0.2730013026206719,2603.176470588235,12270038.11764706,3502.8614185615534,1855.0,-27.0,"{'model__max_depth': 9, 'model__max_features': 0.3455361150896956}",-12964064.93975641,"[-27431049.96153846, -5654837.461538462, -34017850.0, -5706558.581196581, -19449562.583333332]","[-17259107.923076924, -3801408.6923076925, -16861424.341880344, -7190004.788461538, -13455865.666666666, -5778521.307692308, -35078152.34188034, -15773473.153846154, -25494226.490384616, -5760374.88, -7816898.865384615, -13029368.557692308, -18192606.777777776, -8122782.788461538, -846757.5208333334]","[2352.0, 840.0, 5775.0, 10577.0, 5152.0, 3136.0, 3983.0, 2331.0, 5180.0, 3626.0, 2275.0, 9051.0, 12824.0, 5635.0, 3164.0, 6783.0, 3472.0]","[11361.0, 3192.0, 9135.0, 4977.0, 3192.0, 2800.0, 4620.0, 2989.0, 6699.0, 6699.0, 1876.0, 7854.0, 7252.0, 805.0, 4977.0, 6699.0, 1617.0]",0:00:00.567167
1,desharnais,CART,random search,HoldOut,5,0.9252641969482229,0.18796870115119924,1974.4117647058824,7826900.859477125,2797.659889886032,1197.0,19.0,"{'model__max_depth': 4, 'model__max_features': 0.959541228979397}",-3378149.768227804,"[-38040597.66337073, -14469927.986726612, -50765132.20930162, -2147708.243473247, -18447356.140625]",[-3378149.768227804],"[2352.0, 840.0, 5775.0, 10577.0, 5152.0, 3136.0, 3983.0, 2331.0, 5180.0, 3626.0, 2275.0, 9051.0, 12824.0, 5635.0, 3164.0, 6783.0, 3472.0]","[5880.0, 3148.4166666666665, 5056.333333333333, 5056.333333333333, 3148.4166666666665, 3148.4166666666665, 3148.4166666666665, 3148.4166666666665, 5056.333333333333, 6098.75, 2699.6666666666665, 7854.0, 5056.333333333333, 3148.4166666666665, 5056.333333333333, 6098.75, 2699.6666666666665]",0:00:00.057447
