Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,target_values,predicted_target_values,time_tuning
0,kitchenham,CART,grid search,,5,1.0,-52.21085643433036,6329.413793103448,447804375.9655172,21161.38880049032,970.0,-5221.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-103400665.39486167,"[-20871367.695652176, -6782651.652173913, -5705687.217391305, -477243465.40909094, -6400155.0]","[-20871367.695652176, -6782651.652173913, -5705687.217391305, -477243465.40909094, -6400155.0]","[928, 13635, 1143, 324, 989, 1432, 3189, 669, 5192, 302, 464, 1860, 1304, 2480, 2663, 652, 2356, 8600, 321, 1631, 220, 990, 1940, 763, 219, 1532, 3966, 4414, 6607]","[1455.0, 1328.0, 1557.0, 322.0, 1660.0, 5456.0, 1660.0, 15673.0, 2224.0, 896.0, 1431.0, 2037.0, 1024.0, 113930.0, 1693.0, 1693.0, 896.0, 2393.0, 980.0, 5646.0, 654.0, 887.0, 1455.0, 988.0, 1722.0, 1660.0, 1698.0, 12646.0, 1698.0]",0:00:00.003000
1,kitchenham,CART,grid search,KFold,5,0.9580234818722564,-51.15743683741795,5964.488971730351,438939156.7821465,20950.874845269504,1582.198198198198,-5116.0,"{'model__max_depth': 2, 'model__max_features': None}",-99314712.04493998,"[-18019013.844400078, -1915046.9186575587, -4176866.8991283644, -470278292.48387235, -2184340.0786415297]","[-18019013.844400078, -1915046.9186575587, -4176866.8991283644, -470278292.48387235, -2184340.0786415297]","[928, 13635, 1143, 324, 989, 1432, 3189, 669, 5192, 302, 464, 1860, 1304, 2480, 2663, 652, 2356, 8600, 321, 1631, 220, 990, 1940, 763, 219, 1532, 3966, 4414, 6607]","[2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 113930.0, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 2251.198198198198, 12646.0, 2251.198198198198]",0:00:00.349393
1,kitchenham,CART,grid search,RepeatedKFold,5,0.9497820549371074,-50.89591521898272,5787.209975369459,436738280.2506927,20898.284146089427,1621.9910714285716,-5090.0,"{'model__max_depth': 1, 'model__max_features': 0.3}",-109175434.45553944,"[-17614448.20260397, -2028904.1991617086, -17317865.31648638, -553652725.4062953, -2266096.947766554]","[-515062150.3619738, -12748989.448867349, -5832767.514746162, -2254156.6585773146, -2466310.236251403, -8567629.814092048, -2153257.084585279, -6569084.71816251, -5017291.095184905, -469491090.5890909, -8648311.811799517, -15069619.42840094, -1735404.05983544, -2252295.8144945293, -579763158.1970295]","[928, 13635, 1143, 324, 989, 1432, 3189, 669, 5192, 302, 464, 1860, 1304, 2480, 2663, 652, 2356, 8600, 321, 1631, 220, 990, 1940, 763, 219, 1532, 3966, 4414, 6607]","[2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 113930.0, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284, 2344.0089285714284]",0:00:00.534479
1,kitchenham,CART,grid search,HoldOut,5,0.964149487652998,-51.25956387419367,6005.877668308702,439798623.0083479,20971.376278354932,1461.5,-5126.0,"{'model__max_depth': 5, 'model__max_features': 0.3}",-510712608.43145984,"[-20719407.70100343, -2071800.4420012576, -555591198.4427947, -509159723.6690479, -2794977.940774742]",[-510712608.43145984],"[928, 13635, 1143, 324, 989, 1432, 3189, 669, 5192, 302, 464, 1860, 1304, 2480, 2663, 652, 2356, 8600, 321, 1631, 220, 990, 1940, 763, 219, 1532, 3966, 4414, 6607]","[1681.5, 1673.3333333333333, 3995.4285714285716, 1681.5, 1681.5, 3995.4285714285716, 1681.5, 1681.5, 2292.6739130434785, 2292.6739130434785, 2292.6739130434785, 3995.4285714285716, 2292.6739130434785, 113930.0, 1681.5, 1681.5, 2292.6739130434785, 1681.5, 1681.5, 1681.5, 1681.5, 2292.6739130434785, 1681.5, 1681.5, 1681.5, 1681.5, 2292.6739130434785, 12646.0, 2292.6739130434785]",0:00:00.068568
1,kitchenham,CART,grid search,RepeatedHoldOut,5,0.964149487652998,-51.25956387419367,6005.877668308702,439798623.0083479,20971.376278354932,1461.5,-5126.0,"{'model__max_depth': 5, 'model__max_features': 0.3}",-107945722.75269556,"[-20719407.70100343, -2071800.4420012576, -555591198.4427947, -509159723.6690479, -2794977.940774742]","[-510712608.43145984, -12121613.184050407, -3385664.6081134975, -9938516.800943986, -3570210.7389100553]","[928, 13635, 1143, 324, 989, 1432, 3189, 669, 5192, 302, 464, 1860, 1304, 2480, 2663, 652, 2356, 8600, 321, 1631, 220, 990, 1940, 763, 219, 1532, 3966, 4414, 6607]","[1681.5, 1673.3333333333333, 3995.4285714285716, 1681.5, 1681.5, 3995.4285714285716, 1681.5, 1681.5, 2292.6739130434785, 2292.6739130434785, 2292.6739130434785, 3995.4285714285716, 2292.6739130434785, 113930.0, 1681.5, 1681.5, 2292.6739130434785, 1681.5, 1681.5, 1681.5, 1681.5, 2292.6739130434785, 1681.5, 1681.5, 1681.5, 1681.5, 2292.6739130434785, 12646.0, 2292.6739130434785]",0:00:00.296689
1,kitchenham,CART,grid search,Bootstrap,5,0.9511754791850179,-50.84087046671327,5794.967166416792,436275042.43435305,20887.198051302934,1692.5434782608695,-5084.0,"{'model__max_depth': 2, 'model__max_features': 0.7}",-110589610.71003099,"[-17769444.599394266, -1961197.822975778, -6466998.718202747, -470278292.48387235, -2184340.0786415297]","[-332589966.23717403, -245490114.413595, -6816904.7096747, -3197289.5881859334, -386389150.4040453, -286528479.96174335, -7813198.762975561, -11988451.114498898, -266923589.27504897, -3901562.3791272007, -302735434.91630805, -279569795.1531685, -4279517.663116323, -3354241.344849476, -364558932.5514555, -10701562.08428902, -278615570.0602773, -9183890.841765773, -242576023.81276223, -260472329.78778926, -258068628.05668285, -259097944.23519838, -266687150.5534601, -8124903.7807395, -287936325.50487125, -253146098.41833332, -302409638.81982446, -6602899.9632219095, -11032446.271230325, -3152882.020725847, -6186374.1067289375, -13512886.348390799, -5818727.900740741, -5288654.349659948, -272578089.79978484, -241001772.09686616, -246839264.6609922, -255888877.0716684, -303159446.7491733, -7187027.628544317, -4251581.650773529, -8143631.396706438, -335418715.0510454, -315822528.77271247, -316892432.6962963, -9201537.541177355, -9720919.980686763, -11471946.371897994, -287376772.23928857, -3846222.668680842]","[928, 13635, 1143, 324, 989, 1432, 3189, 669, 5192, 302, 464, 1860, 1304, 2480, 2663, 652, 2356, 8600, 321, 1631, 220, 990, 1940, 763, 219, 1532, 3966, 4414, 6607]","[2156.5434782608695, 3206.35, 3206.35, 2156.5434782608695, 2156.5434782608695, 3206.35, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 3206.35, 2156.5434782608695, 113930.0, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695]",0:00:01.661082
0,kitchenham,CART,random search,,5,1.0,-52.21085643433036,6329.413793103448,447804375.9655172,21161.38880049032,970.0,-5221.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-103400665.39486167,"[-20871367.695652176, -6782651.652173913, -5705687.217391305, -477243465.40909094, -6400155.0]","[-20871367.695652176, -6782651.652173913, -5705687.217391305, -477243465.40909094, -6400155.0]","[928, 13635, 1143, 324, 989, 1432, 3189, 669, 5192, 302, 464, 1860, 1304, 2480, 2663, 652, 2356, 8600, 321, 1631, 220, 990, 1940, 763, 219, 1532, 3966, 4414, 6607]","[1455.0, 1328.0, 1557.0, 322.0, 1660.0, 5456.0, 1660.0, 15673.0, 2224.0, 896.0, 1431.0, 2037.0, 1024.0, 113930.0, 1693.0, 1693.0, 896.0, 2393.0, 980.0, 5646.0, 654.0, 887.0, 1455.0, 988.0, 1722.0, 1660.0, 1698.0, 12646.0, 1698.0]",0:00:00.003000
1,kitchenham,CART,random search,KFold,5,0.9511754791850179,-50.84087046671327,5794.967166416792,436275042.43435305,20887.198051302934,1692.5434782608695,-5084.0,"{'model__max_depth': 2, 'model__max_features': 0.57660516520127}",-99732054.74061733,"[-17769444.599394266, -1961197.822975778, -6466998.718202747, -470278292.48387235, -2184340.0786415297]","[-17769444.599394266, -1961197.822975778, -6466998.718202747, -470278292.48387235, -2184340.0786415297]","[928, 13635, 1143, 324, 989, 1432, 3189, 669, 5192, 302, 464, 1860, 1304, 2480, 2663, 652, 2356, 8600, 321, 1631, 220, 990, 1940, 763, 219, 1532, 3966, 4414, 6607]","[2156.5434782608695, 3206.35, 3206.35, 2156.5434782608695, 2156.5434782608695, 3206.35, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 3206.35, 2156.5434782608695, 113930.0, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695]",0:00:00.303395
1,kitchenham,CART,random search,RepeatedKFold,5,0.9511754791850179,-50.84087046671327,5794.967166416792,436275042.43435305,20887.198051302934,1692.5434782608695,-5084.0,"{'model__max_depth': 2, 'model__max_features': 0.42727747704497043}",-109288999.68827166,"[-17519049.162242938, -1961197.822975778, -32681005.94373805, -469603748.13489157, -2184340.0786415297]","[-538684960.364186, -13352084.584411304, -6057826.885373642, -2157376.904801121, -2775497.2519574445, -8241223.781392918, -2322695.5032660766, -7141543.140968156, -5300060.207777362, -472348525.6572517, -11454677.588591348, -5597736.798390277, -2006474.0216770046, -3158657.443497107, -558735655.1905333]","[928, 13635, 1143, 324, 989, 1432, 3189, 669, 5192, 302, 464, 1860, 1304, 2480, 2663, 652, 2356, 8600, 321, 1631, 220, 990, 1940, 763, 219, 1532, 3966, 4414, 6607]","[2156.5434782608695, 3206.35, 3206.35, 2156.5434782608695, 2156.5434782608695, 3206.35, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 3206.35, 2156.5434782608695, 113930.0, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695, 2156.5434782608695]",0:00:00.569161
1,kitchenham,CART,random search,HoldOut,5,0.9632051952554223,-51.112911950465076,5925.420197044335,438564450.55576825,20941.93044004703,1410.6428571428573,-5111.0,"{'model__max_depth': 4, 'model__max_features': 0.42939811886786894}",-510014242.3623346,"[-18972460.028345563, -2009867.2040564246, -8184586.725356675, -581988577.3759596, -2574987.4865004476]",[-510014242.3623346],"[928, 13635, 1143, 324, 989, 1432, 3189, 669, 5192, 302, 464, 1860, 1304, 2480, 2663, 652, 2356, 8600, 321, 1631, 220, 990, 1940, 763, 219, 1532, 3966, 4414, 6607]","[1993.8777777777777, 2842.6428571428573, 2842.6428571428573, 1993.8777777777777, 1993.8777777777777, 2842.6428571428573, 1993.8777777777777, 1993.8777777777777, 1993.8777777777777, 1993.8777777777777, 1993.8777777777777, 2842.6428571428573, 1993.8777777777777, 113930.0, 1993.8777777777777, 1993.8777777777777, 1993.8777777777777, 1993.8777777777777, 1993.8777777777777, 1993.8777777777777, 1993.8777777777777, 1993.8777777777777, 1993.8777777777777, 1993.8777777777777, 1993.8777777777777, 1993.8777777777777, 1993.8777777777777, 12646.0, 1993.8777777777777]",0:00:00.077971
