Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,target_values,predicted_target_values,time_tuning
0,kitchenham,CART,grid search,,5,1.0,-0.19215540641047602,1748.103448275862,11089943.827586208,3330.1567271806002,1041.0,-19.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-96987346.94940712,"[-7279736.173913044, -449884678.5217391, -8006227.869565218, -12279786.227272727, -7486305.954545454]","[-7279736.173913044, -449884678.5217391, -8006227.869565218, -12279786.227272727, -7486305.954545454]","[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2972.0, 995.0, 580.0, 750.0, 219.0, 4068.0, 3483.0, 580.0, 1040.0, 2224.0, 5816.0, 254.0, 2972.0, 2408.0, 1693.0, 254.0, 2203.0, 2408.0, 570.0, 928.0, 654.0, 1280.0, 726.0, 2972.0, 3189.0, 464.0, 286.0, 2408.0, 655.0]",0:00:00.003997
1,kitchenham,CART,grid search,KFold,5,0.961562515282641,-0.032575720429119714,1825.5051724137934,9605464.753766743,3099.2684223485294,1415.0500000000002,-3.0,"{'model__max_depth': 2, 'model__max_features': None}",-92980390.11482376,"[-2507443.3358608056, -447086574.48488766, -5219602.625798103, -7499080.480207551, -2589249.6473646685]","[-2507443.3358608056, -447086574.48488766, -5219602.625798103, -7499080.480207551, -2589249.6473646685]","[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 5643.363636363636, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 5643.363636363636, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05]",0:00:00.348355
1,kitchenham,CART,grid search,RepeatedKFold,5,0.961562515282641,-0.032575720429119714,1825.5051724137934,9605464.753766743,3099.2684223485294,1415.0500000000002,-3.0,"{'model__max_depth': 2, 'model__max_features': None}",-137209682.24643153,"[-2507443.3358608056, -447086574.48488766, -5219602.625798103, -7499080.480207551, -2589249.6473646685]","[-7467975.455799102, -7327249.246725607, -446551224.7285381, -3714863.1201638905, -3597266.9230301226, -4349254.007457145, -562871800.6315464, -2422340.2037544446, -3171255.1118137375, -465110132.4977529, -526399686.25083655, -7163343.868823614, -2138290.1879982124, -11685950.05094684, -4174601.411286156]","[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 5643.363636363636, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 5643.363636363636, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05]",0:00:00.528901
1,kitchenham,CART,grid search,HoldOut,5,0.9999514739616456,-0.1966529782678379,1778.844827586207,11131782.181034483,3336.432553047414,1055.5,-20.0,"{'model__max_depth': 15, 'model__max_features': None}",-4634820.434782608,"[-7279736.173913044, -450385773.0788044, -7435223.185990339, -12279786.227272727, -7451119.681818182]",[-4634820.434782608],"[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2972.0, 995.0, 580.0, 750.0, 219.0, 4068.0, 3483.0, 580.0, 1280.0, 2224.0, 5359.0, 254.0, 2972.0, 2408.0, 1707.5, 254.0, 2203.0, 2408.0, 570.0, 928.0, 495.0, 570.0, 726.0, 2972.0, 3189.0, 464.0, 495.0, 2408.0, 655.0]",0:00:00.066817
1,kitchenham,CART,grid search,RepeatedHoldOut,5,0.9559061075482616,-0.0008950921002912615,1920.4782042940792,9310757.883588467,3051.3534511079615,1618.698113207547,-0.0,"{'model__max_depth': 2, 'model__max_features': 0.3}",-193381891.38879448,"[-2507443.3358608056, -447578382.98045737, -5219602.625798103, -8255793.4125252515, -2710499.251811188]","[-8007363.842318072, -3854299.254683033, -449280090.3004646, -3255151.500332647, -502512552.0461741]","[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547, 2270.698113207547]",0:00:00.306441
1,kitchenham,CART,grid search,Bootstrap,5,0.4623093845440839,-0.0062961403075920686,2008.8555452003732,9361000.763759097,3059.575258717964,1728.4594594594596,-1.0,"{'model__max_depth': 1, 'model__max_features': None}",-114623474.98267294,"[-2569246.595934019, -446556858.990043, -5198442.74955402, -8441898.52497194, -2884859.817463524]","[-251929010.07549128, -368964652.29156333, -9261061.54661157, -253902051.5966989, -6211678.297924111, -2910977.4547483604, -14489533.796668988, -2501586.2054368625, -5014581.978299026, -277516467.9227464, -274949528.9478136, -298519118.7859763, -342628224.2094798, -304094941.02144206, -316716522.6918912, -271940994.9176139, -12547360.013985079, -29575837.01568302, -6562281.466033603, -3006928.3333333335, -158261215.7794218, -15882469.568972629, -16770636.857964875, -292589982.9221977, -13883983.71615796, -7726834.2989356425, -262905023.3084656, -236177135.85746175, -241494183.98139882, -4228315.612473836, -5182221.481611394, -5192839.822507888, -3883317.482369079, -78459773.1005291, -279292342.79923075, -5907883.320266211, -301690024.93298066, -3306992.1573294434, -278197146.6799955, -9277520.139059186, -2504896.3649163763, -3697566.638048781, -88153764.77390069, -13392598.823268203, -3381877.1400879426, -6776209.530856671, -9424355.299618537, -288974248.5974135, -76518279.58121903, -5545523.206521739]","[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596]",0:00:01.593111
0,kitchenham,CART,random search,,5,1.0,-0.19215540641047602,1748.103448275862,11089943.827586208,3330.1567271806002,1041.0,-19.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-96987346.94940712,"[-7279736.173913044, -449884678.5217391, -8006227.869565218, -12279786.227272727, -7486305.954545454]","[-7279736.173913044, -449884678.5217391, -8006227.869565218, -12279786.227272727, -7486305.954545454]","[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2972.0, 995.0, 580.0, 750.0, 219.0, 4068.0, 3483.0, 580.0, 1040.0, 2224.0, 5816.0, 254.0, 2972.0, 2408.0, 1693.0, 254.0, 2203.0, 2408.0, 570.0, 928.0, 654.0, 1280.0, 726.0, 2972.0, 3189.0, 464.0, 286.0, 2408.0, 655.0]",0:00:00.001983
1,kitchenham,CART,random search,KFold,5,0.9869744134273969,-0.15192649477116515,1721.3178160919538,10715717.13874521,3273.486999935269,994.6,-15.0,"{'model__max_depth': 8, 'model__max_features': 0.3038654819865217}",-92637022.42364737,"[-3431386.261702899, -445425462.8551207, -4341189.72351863, -6613374.384406566, -3373698.8934881254]","[-3431386.261702899, -445425462.8551207, -4341189.72351863, -6613374.384406566, -3373698.8934881254]","[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2543.5, 1352.3, 1572.25, 1352.3, 1931.5, 1466.5, 2543.5, 3319.0, 863.3333333333334, 2543.5, 5359.0, 254.0, 2543.5, 1318.0, 2543.5, 254.0, 669.0, 254.0, 4884.75, 1572.25, 2543.5, 665.4, 665.4, 2543.5, 5094.0, 1572.25, 2543.5, 1572.25, 5359.0]",0:00:00.228223
1,kitchenham,CART,random search,RepeatedKFold,5,0.961562515282641,-0.032575720429119714,1825.5051724137934,9605464.753766743,3099.2684223485294,1415.0500000000002,-3.0,"{'model__max_depth': 2, 'model__max_features': 0.7789631185585097}",-137357086.43700635,"[-2467870.868107327, -530674433.55689555, -4719758.240656695, -7499080.480207551, -2589249.6473646685]","[-7467975.455799102, -7327249.246725607, -443713257.202971, -8918927.648873536, -3597266.9230301226, -4349254.007457145, -562871800.6315464, -2422340.2037544446, -3171255.1118137375, -465110132.4977529, -526399686.25083655, -7163343.868823614, -1983256.043478261, -11685950.05094684, -4174601.411286156]","[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 5643.363636363636, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 5643.363636363636, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05, 2067.05]",0:00:00.664360
1,kitchenham,CART,random search,HoldOut,5,0.9726984405176405,-0.09221067476361533,1703.1226936856247,10160214.822569866,3187.509187840855,1053.2428571428572,-9.0,"{'model__max_depth': 4, 'model__max_features': 0.959541228979397}",-7169885.294999543,"[-2618070.7379502943, -555287292.0028746, -6122727.955103099, -6405107.251026704, -3229148.4336059284]",[-7169885.294999543],"[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2196.2428571428572, 2196.2428571428572, 955.4545454545455, 955.4545454545455, 955.4545454545455, 4869.0, 2196.2428571428572, 955.4545454545455, 2196.2428571428572, 3922.75, 2196.2428571428572, 955.4545454545455, 2196.2428571428572, 1740.6875, 2196.2428571428572, 955.4545454545455, 1740.6875, 1740.6875, 3922.75, 955.4545454545455, 2196.2428571428572, 2196.2428571428572, 2196.2428571428572, 2196.2428571428572, 955.4545454545455, 955.4545454545455, 2196.2428571428572, 1740.6875, 2196.2428571428572]",0:00:00.067942
1,kitchenham,CART,random search,RepeatedHoldOut,5,0.9869744134273969,-0.15192649477116515,1721.3178160919538,10715717.13874521,3273.486999935269,994.6,-15.0,"{'model__max_depth': 8, 'model__max_features': 0.3038654819865217}",-184580262.7008241,"[-3431386.261702899, -445425462.8551207, -4341189.72351863, -6613374.384406566, -3373698.8934881254]","[-9872102.563324705, -4877103.777697565, -449101609.6887345, -4363126.19316932, -454687371.2811946]","[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2543.5, 1352.3, 1572.25, 1352.3, 1931.5, 1466.5, 2543.5, 3319.0, 863.3333333333334, 2543.5, 5359.0, 254.0, 2543.5, 1318.0, 2543.5, 254.0, 669.0, 254.0, 4884.75, 1572.25, 2543.5, 665.4, 665.4, 2543.5, 5094.0, 1572.25, 2543.5, 1572.25, 5359.0]",0:00:00.258292
1,kitchenham,CART,random search,Bootstrap,5,0.9999631006252816,-0.5831494602956888,2387.5172413793102,14727139.172413792,3837.595493588895,1383.0,-57.99999999999999,"{'model__max_depth': 14, 'model__max_features': 0.4371880036934016}",-118151266.65462495,"[-4606216.417874396, -452202539.79478264, -5117415.407608695, -7605533.136363637, -8542346.095959596]","[-10033944.998947367, -8394596.043478262, -322842730.5897436, -243315995.70212767, -263487337.0, -298580475.1136364, -275758554.15789473, -10348344.05263158, -310063594.04761904, -13061755.744186046, -252806410.79069766, -10104748.6, -269023452.3684211, -222765982.85106382, -10301053.898765432, -309743286.47619045, -11291254.761904761, -7341240.23255814, -245111513.60227272, -13983106.815789474, -302621892.28571427, -229959988.45652175, -12358630.470899472, -9288789.628571428, -276189635.6904762, -5846591.1, -266136086.125, -315492895.0, -261515706.54619566, -8623872.547619049, -7806546.219512195, -309236876.3270052, -308579638.7622722, -10038025.860465117, -9330271.022222223, -245976526.1627907, -8243375.977777778, -31004585.980769232, -283422310.7173913, -314614595.26829267, -256449390.34146342, -13623801.220170455, -283500438.8888889, -10237556.977272727, -333906571.0769231, -301291012.73170733, -261769053.9, -11051672.679824559, -308148650.3806818, -309756625.71428573]","[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[896.0, 2408.0, 2895.0, 928.0, 2408.0, 1939.0, 896.0, 580.0, 1650.0, 2356.0, 726.0, 2408.0, 1860.0, 1318.0, 3050.0, 254.0, 669.0, 1455.0, 7649.0, 928.0, 1722.0, 726.0, 219.0, 1860.0, 5192.0, 2895.0, 5927.0, 1940.0, 726.0]",0:00:01.742742
0,kitchenham,CART,bayes search,,5,1.0,-0.19215540641047602,1748.103448275862,11089943.827586208,3330.1567271806002,1041.0,-19.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-96987346.94940712,"[-7279736.173913044, -449884678.5217391, -8006227.869565218, -12279786.227272727, -7486305.954545454]","[-7279736.173913044, -449884678.5217391, -8006227.869565218, -12279786.227272727, -7486305.954545454]","[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2972.0, 995.0, 580.0, 750.0, 219.0, 4068.0, 3483.0, 580.0, 1040.0, 2224.0, 5816.0, 254.0, 2972.0, 2408.0, 1693.0, 254.0, 2203.0, 2408.0, 570.0, 928.0, 654.0, 1280.0, 726.0, 2972.0, 3189.0, 464.0, 286.0, 2408.0, 655.0]",0:00:00.003017
1,kitchenham,CART,bayes search,KFold,5,0.9943720407723656,-0.09877920903739024,1779.3130857648098,10221318.161726857,3197.079630182341,948.0,-10.0,"OrderedDict([('model__max_depth', 10), ('model__max_features', 0.4078109208250713)])",-95023575.85379754,"[-3086569.4958783104, -449625457.39885265, -3115023.6802132293, -9818863.43520202, -9471965.25884154]","[-3086569.4958783104, -449625457.39885265, -3115023.6802132293, -9818863.43520202, -9471965.25884154]","[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2367.9333333333334, 1267.2307692307693, 1267.2307692307693, 1267.2307692307693, 1267.2307692307693, 3375.0, 2367.9333333333334, 1267.2307692307693, 1267.2307692307693, 2367.9333333333334, 5359.0, 1267.2307692307693, 3190.5, 669.0, 2367.9333333333334, 1267.2307692307693, 1474.5, 1267.2307692307693, 6236.5, 1267.2307692307693, 2367.9333333333334, 860.5, 219.0, 3190.5, 5192.0, 1267.2307692307693, 2367.9333333333334, 1267.2307692307693, 5359.0]",0:00:29.126418
1,kitchenham,CART,bayes search,RepeatedKFold,5,1.0,-0.1849446627084772,1762.3793103448277,11022866.379310345,3320.0702371049842,1053.0,-18.0,"OrderedDict([('model__max_depth', 25), ('model__max_features', 0.9183206941666036)])",-139929846.79183134,"[-7292686.434782608, -526222535.34782606, -5922431.043478261, -11774909.727272727, -6877451.954545454]","[-10598670.695652174, -7031629.0, -449923869.8695652, -10359451.954545455, -4847423.045454546, -4770860.130434782, -561756514.0434783, -4937281.521739131, -7571502.090909091, -470658850.3181818, -531991926.34782606, -8482462.782608695, -5671007.304347826, -13521342.090909092, -6824910.681818182]","[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[1040.0, 1252.0, 1388.0, 750.0, 219.0, 3504.0, 1832.0, 1388.0, 2964.0, 3966.0, 5816.0, 219.0, 2972.0, 2408.0, 1832.0, 219.0, 2203.0, 2408.0, 1940.0, 1388.0, 2860.0, 3555.0, 726.0, 2972.0, 3189.0, 1388.0, 5456.0, 874.0, 655.0]",0:00:26.506588
1,kitchenham,CART,bayes search,HoldOut,5,0.4623093845440839,-0.0062961403075920686,2008.8555452003732,9361000.763759097,3059.575258717964,1728.4594594594596,-1.0,"OrderedDict([('model__max_depth', 1), ('model__max_features', 0.872481013764626)])",-7621549.352065347,"[-2569246.595934019, -517451120.96293026, -5198442.74955402, -8441898.52497194, -2884859.817463524]",[-7621549.352065347],"[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596]",0:00:22.852476
1,kitchenham,CART,bayes search,RepeatedHoldOut,5,0.4623093845440839,-0.0062961403075920686,2008.8555452003732,9361000.763759097,3059.575258717964,1728.4594594594596,-1.0,"OrderedDict([('model__max_depth', 1), ('model__max_features', 0.872481013764626)])",-206150701.5492561,"[-2569246.595934019, -517451120.96293026, -5198442.74955402, -8441898.52497194, -2884859.817463524]","[-7621549.352065347, -3669130.3521772823, -484542100.21977955, -4130924.972101823, -530789802.85015637]","[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596, 2421.4594594594596]",0:00:24.258439
1,kitchenham,CART,bayes search,Bootstrap,5,1.0,-0.1756387492945113,1983.9310344827586,10936298.75862069,3307.007523218036,1141.0,-18.0,"OrderedDict([('model__max_depth', 16), ('model__max_features', 0.30176981222556276)])",-96968490.05955711,"[-4720965.434782608, -452193207.9130435, -6566094.565217392, -7365816.909090909, -8872988.051136363]","[-9738318.142857144, -325514733.9, -275035588.61702126, -257296111.90243903, -282934622.9574468, -332518210.1908832, -13597522.486486487, -9806917.666666666, -14990079.363636363, -320476805.9268293, -312053181.4847884, -8379579.162790698, -341573686.6923077, -8486710.485714287, -311692488.28571427, -8181531.523809524, -352457483.0277778, -8619676.394736841, -9381247.358974358, -7250450.796296297, -266642487.5348837, -4701059.378378378, -13100798.2, -6413211.75, -328759357.025, -345675785.0263158, -299767031.0273644, -4972532.837209302, -9077881.56097561, -12122072.634146342, -285485616.1304348, -228569618.52173913, -5342866.4127107365, -7323723.23255814, -9602676.615384616, -15938606.296052631, -13686279.368421054, -12228976.631578946, -288586896.26086956, -331734276.2307692, -318318016.4390244, -239816011.27906978, -9928897.108108109, -351809862.4285714, -246372735.60465115, -12067263.42857143, -14551443.545454545, -302213132.2368421, -6960471.736842105, -8411951.0]","[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[896.0, 1650.0, 1940.0, 928.0, 1455.0, 1939.0, 896.0, 1940.0, 1040.0, 2356.0, 5359.0, 1940.0, 1860.0, 1318.0, 3050.0, 1940.0, 669.0, 1940.0, 7649.0, 1940.0, 1722.0, 995.0, 219.0, 1860.0, 5192.0, 1940.0, 5927.0, 2895.0, 5359.0]",0:00:26.393425
0,kitchenham,CART,OPTUNA,,5,1.0,-0.19215540641047602,1748.103448275862,11089943.827586208,3330.1567271806002,1041.0,-19.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-96987346.94940712,"[-7279736.173913044, -449884678.5217391, -8006227.869565218, -12279786.227272727, -7486305.954545454]","[-7279736.173913044, -449884678.5217391, -8006227.869565218, -12279786.227272727, -7486305.954545454]","[2037, 892, 593, 502, 989, 1576, 583, 988, 2480, 5646, 6307, 313, 2223, 4115, 652, 15673, 339, 324, 887, 322, 2265, 1660, 693, 1143, 1737, 380, 1401, 557, 5927]","[2972.0, 995.0, 580.0, 750.0, 219.0, 4068.0, 3483.0, 580.0, 1040.0, 2224.0, 5816.0, 254.0, 2972.0, 2408.0, 1693.0, 254.0, 2203.0, 2408.0, 570.0, 928.0, 654.0, 1280.0, 726.0, 2972.0, 3189.0, 464.0, 286.0, 2408.0, 655.0]",0:00:00.002999
