Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,cross_val_score_mean,cross_val_score_vslid_mean,target_values,predicted_target_values,time_tuning
0,maxwell,CART,grid search,,5,1.0,0.04134631865539973,3666.923076923077,25531336.0,5052.854242900739,2271.0,4.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-50207585.78444445,"[-41039056.4, -73856440.7, -70650291.2, -9271020.4, -56221120.222222224]","[-41039056.4, -73856440.7, -70650291.2, -9271020.4, -56221120.222222224]",-50207585.78444445,-50207585.78444445,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[25910.0, 11023.0, 9125.0, 11023.0, 4557.0, 10000.0, 25910.0, 7451.0, 9125.0, 1520.0, 11023.0, 3240.0, 1651.0]",0:00:00.001999
1,maxwell,CART,grid search,KFold,5,0.9937218045151154,-0.1923700874233112,4117.5230769230775,31755786.193461537,5635.227253045039,1932.75,-19.0,"{'model__max_depth': 5, 'model__max_features': None}",-38816143.86729948,"[-38446015.53888889, -64919921.521882094, -17263514.966528926, -5630971.056111111, -67820296.25308642]","[-38446015.53888889, -64919921.521882094, -17263514.966528926, -5630971.056111111, -67820296.25308642]",-38816143.86729948,-38816143.86729948,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[25910.0, 10684.75, 15052.0, 7871.0, 4536.0, 10000.0, 25910.0, 5988.7, 15052.0, 3125.0, 10684.75, 2519.0, 1222.0]",0:00:00.269370
1,maxwell,CART,grid search,RepeatedKFold,5,1.0,0.04134631865539973,3666.923076923077,25531336.0,5052.854242900739,2271.0,4.0,"{'model__max_depth': None, 'model__max_features': None}",-50207984.505925916,"[-41039056.4, -73856440.7, -70650291.2, -9271020.4, -56221120.222222224]","[-12677927.2, -34656845.6, -10360701.6, -58916178.2, -118747253.77777778, -6121145.7, -96281662.8, -32895381.7, -64164989.9, -8341309.444444444, -89734666.1, -54170169.0, -55624292.5, -3780736.4, -106646507.66666667]",-50207585.78444445,-50207984.505925916,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[25910.0, 11023.0, 9125.0, 11023.0, 4557.0, 10000.0, 25910.0, 7451.0, 9125.0, 1520.0, 11023.0, 3240.0, 1651.0]",0:00:00.369282
1,maxwell,CART,grid search,HoldOut,5,1.0,-0.33703585729533314,4380.2307692307695,35608596.07692308,5967.293865473954,3200.0,-34.0,"{'model__max_depth': None, 'model__max_features': 1}",-6620902.9,"[-51107533.7, -373014111.4, -80856033.8, -10493243.4, -174397423.1111111]",[-6620902.9],-137973669.08222222,-6620902.9,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[2330.0, 9125.0, 15052.0, 5100.0, 5931.0, 10000.0, 5931.0, 9369.0, 3440.0, 2330.0, 3440.0, 1798.0, 5931.0]",0:00:00.050728
1,maxwell,CART,grid search,RepeatedHoldOut,5,1.0,0.04134631865539973,3666.923076923077,25531336.0,5052.854242900739,2271.0,4.0,"{'model__max_depth': None, 'model__max_features': None}",-36442964.88,"[-41039056.4, -73856440.7, -70650291.2, -9271020.4, -56221120.222222224]","[-12677927.2, -6121145.7, -89734666.1, -65374289.6, -8306795.8]",-50207585.78444445,-36442964.88,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[25910.0, 11023.0, 9125.0, 11023.0, 4557.0, 10000.0, 25910.0, 7451.0, 9125.0, 1520.0, 11023.0, 3240.0, 1651.0]",0:00:00.146070
1,maxwell,CART,grid search,Bootstrap,5,1.0,0.04134631865539973,3666.923076923077,25531336.0,5052.854242900739,2271.0,4.0,"{'model__max_depth': None, 'model__max_features': None}",-76003382.66860268,"[-41039056.4, -73856440.7, -70650291.2, -9271020.4, -56221120.222222224]","[-101236092.125, -61183779.05555555, -99019780.94444445, -23457633.09090909, -41658965.55, -78726436.5, -84267432.1904762, -51156642.684210524, -143167216.14285713, -15515246.5625, -62996586.0, -95146978.66666667, -61074754.88888889, -44972773.11111111, -90714927.35, -46726370.10526316, -90295180.0, -47084152.89473684, -71604439.06666666, -67923092.11764705, -8770009.294117646, -31956819.0, -14162578.7, -14436075.368421054, -54581119.291666664, -18895649.2, -29929145.4375, -38878280.94444445, -43091034.44444445, -242875472.0625, -53343376.176470585, -70838760.94444445, -61563541.55555555, -21550987.64285714, -26739985.4, -25673774.111111112, -53225606.18181818, -64018174.13333333, -129742530.64705883, -48432790.5882353, -106876270.57894737, -139885717.86666667, -92342312.5263158, -60346372.23529412, -20207811.222222224, -73477771.875, -31069980.0, -56476734.1, -100580422.22222222, -109100018.0]",-50207585.78444445,-64419952.01595161,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[25910.0, 11023.0, 9125.0, 11023.0, 4557.0, 10000.0, 25910.0, 7451.0, 9125.0, 1520.0, 11023.0, 3240.0, 1651.0]",0:00:01.041047
0,maxwell,CART,random search,,5,1.0,0.04134631865539973,3666.923076923077,25531336.0,5052.854242900739,2271.0,4.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-50207585.78444445,"[-41039056.4, -73856440.7, -70650291.2, -9271020.4, -56221120.222222224]","[-41039056.4, -73856440.7, -70650291.2, -9271020.4, -56221120.222222224]",-50207585.78444445,-50207585.78444445,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[25910.0, 11023.0, 9125.0, 11023.0, 4557.0, 10000.0, 25910.0, 7451.0, 9125.0, 1520.0, 11023.0, 3240.0, 1651.0]",0:00:00.001002
1,maxwell,CART,random search,KFold,5,1.0,-1.1434607815191153,4991.307692307692,57085701.0,7555.507990863354,3148.0,-113.99999999999999,"{'model__max_depth': 21, 'model__max_features': 0.978936896513396}",-51501925.31333333,"[-41698562.0, -64154191.2, -19794468.3, -4358077.4, -127504327.66666667]","[-41698562.0, -64154191.2, -19794468.3, -4358077.4, -127504327.66666667]",-51501925.31333333,-51501925.31333333,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[39479.0, 11900.0, 9125.0, 7871.0, 5279.0, 10000.0, 25910.0, 7451.0, 9125.0, 1520.0, 11900.0, 3240.0, 583.0]",0:00:00.205010
1,maxwell,CART,random search,RepeatedKFold,5,0.9834150506327404,-2.9179729650103985,6059.542832167833,104345381.60672778,10214.95871781809,1611.5,-292.0,"{'model__max_depth': 4, 'model__max_features': 0.959541228979397}",-56070181.72914956,"[-35598421.968807876, -152048828.03883332, -18731734.653061222, -26554392.364810094, -115216936.89124894]","[-8127504.096305129, -29294963.69166667, -36134132.20826446, -69433229.8924469, -110934720.70392153, -7994058.321527779, -182308525.73854128, -25443079.111367624, -28401287.14615625, -7766309.158079561, -173141432.596, -59800465.438, -68492159.89737499, -4695963.468055321, -29084894.469535775]",-69630062.78335229,-56070181.72914956,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[39479.0, 10122.0, 12088.5, 10122.0, 4031.75, 10000.0, 37286.0, 6447.818181818182, 21272.0, 1816.6875, 10122.0, 4031.75, 1816.6875]",0:00:00.403073
1,maxwell,CART,random search,HoldOut,5,0.99785089931937,0.17423964565752004,3470.4423076923076,21992055.60096154,4689.568807572989,3035.25,17.0,"{'model__max_depth': 6, 'model__max_features': 0.44555916400773216}",-5026147.925,"[-272514317.04444444, -149643869.1, -192575810.976, -8088990.775, -112826915.87528345]",[-5026147.925],-147129980.7541456,-5026147.925,"[18500.0, 2957.0, 13700.0, 9700.0, 2826.0, 6800.0, 14000.0, 8117.0, 3850.0, 1755.0, 8752.0, 4047.0, 1450.0]","[25910.0, 3420.0, 11039.0, 6373.5, 5279.0, 9835.25, 25910.0, 4456.0, 3420.0, 5578.0, 9247.0, 9247.0, 1698.0]",0:00:00.054092
