Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,target_values,predicted_target_values,time_tuning
0,desharnais,CART,grid search,,3,1.0,0.34558324674198837,2484.176470588235,12202801.470588235,3493.2508456433866,1484.0,35.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-16992972.645021643,"[-33344501.363636363, -12755496.095238095, -4878920.476190476]","[-33344501.363636363, -12755496.095238095, -4878920.476190476]","[2422.0, 4620.0, 1876.0, 2926.0, 847.0, 7854.0, 1155.0, 2149.0, 14434.0, 2723.0, 2821.0, 14973.0, 3941.0, 9135.0, 4067.0, 10577.0, 3983.0]","[805.0, 3136.0, 2429.0, 3647.0, 595.0, 5180.0, 2429.0, 4494.0, 6699.0, 1575.0, 4494.0, 8050.0, 3626.0, 2569.0, 4977.0, 4977.0, 3542.0]",0:00:00.003001
1,desharnais,CART,grid search,KFold,3,1.0,0.4238818568838424,2358.176470588235,10742780.176470589,3277.618064459401,1589.0,42.0,"{'model__max_depth': None, 'model__max_features': 0.7}",-15174617.78066378,"[-24059458.818181816, -14043785.42857143, -7420609.095238095]","[-24059458.818181816, -14043785.42857143, -7420609.095238095]","[2422.0, 4620.0, 1876.0, 2926.0, 847.0, 7854.0, 1155.0, 2149.0, 14434.0, 2723.0, 2821.0, 14973.0, 3941.0, 9135.0, 4067.0, 10577.0, 3983.0]","[840.0, 3829.0, 3472.0, 3472.0, 546.0, 4277.0, 3647.0, 3829.0, 5817.0, 1575.0, 3829.0, 9520.0, 2352.0, 11361.0, 5180.0, 4277.0, 3913.0]",0:00:00.233079
1,desharnais,CART,grid search,RepeatedKFold,3,0.9656468838836376,0.3575412630872018,2395.372549019608,11979822.308278868,3461.1879908896694,1290.5555555555557,36.0,"{'model__max_depth': 5, 'model__max_features': None}",-16867263.339885388,"[-32202589.44666048, -18444814.903145213, -4609014.221379848]","[-23505380.871100053, -7819864.290922619, -9498389.652698413, -23235566.794823233, -10477730.214482488, -31699158.63165344, -13682951.011363637, -16353360.21478174, -15532968.377142858]","[2422.0, 4620.0, 1876.0, 2926.0, 847.0, 7854.0, 1155.0, 2149.0, 14434.0, 2723.0, 2821.0, 14973.0, 3941.0, 9135.0, 4067.0, 10577.0, 3983.0]","[822.5, 3439.5555555555557, 2715.0, 3439.5555555555557, 680.5, 5229.0, 2715.0, 3439.5555555555557, 5229.0, 1425.6666666666667, 3439.5555555555557, 9100.0, 3439.5555555555557, 3439.5555555555557, 4977.0, 4977.0, 5229.0]",0:00:00.361055
1,desharnais,CART,grid search,HoldOut,3,1.0,0.34558324674198837,2484.176470588235,12202801.470588235,3493.2508456433866,1484.0,35.0,"{'model__max_depth': None, 'model__max_features': None}",-16643200.538461538,"[-33344501.363636363, -12755496.095238095, -4878920.476190476]",[-16643200.538461538],"[2422.0, 4620.0, 1876.0, 2926.0, 847.0, 7854.0, 1155.0, 2149.0, 14434.0, 2723.0, 2821.0, 14973.0, 3941.0, 9135.0, 4067.0, 10577.0, 3983.0]","[805.0, 3136.0, 2429.0, 3647.0, 595.0, 5180.0, 2429.0, 4494.0, 6699.0, 1575.0, 4494.0, 8050.0, 3626.0, 2569.0, 4977.0, 4977.0, 3542.0]",0:00:00.055876
1,desharnais,CART,grid search,RepeatedHoldOut,3,1.0,0.34558324674198837,2484.176470588235,12202801.470588235,3493.2508456433866,1484.0,35.0,"{'model__max_depth': None, 'model__max_features': None}",-9875271.58974359,"[-33344501.363636363, -12755496.095238095, -4878920.476190476]","[-16643200.538461538, -8642638.846153846, -4339975.384615385]","[2422.0, 4620.0, 1876.0, 2926.0, 847.0, 7854.0, 1155.0, 2149.0, 14434.0, 2723.0, 2821.0, 14973.0, 3941.0, 9135.0, 4067.0, 10577.0, 3983.0]","[805.0, 3136.0, 2429.0, 3647.0, 595.0, 5180.0, 2429.0, 4494.0, 6699.0, 1575.0, 4494.0, 8050.0, 3626.0, 2569.0, 4977.0, 4977.0, 3542.0]",0:00:00.113411
1,desharnais,CART,grid search,Bootstrap,3,0.47216663643719936,-0.05717291228851051,3081.6392896781354,19712929.26795552,4439.924466469618,1707.867924528302,-6.0,"{'model__max_depth': 2, 'model__max_features': 0.3}",-17140082.003331657,"[-27992160.96605792, -16760675.933854563, -10600036.213799803]","[-11897600.77564622, -6142658.041859411, -23941074.751388885, -7393849.859317668, -15916070.216073066, -15304573.742257727, -16044940.167052468, -33168942.773746636, -17750352.685446247, -17286926.88009445, -23318497.037634343, -15876725.624472374, -20260296.84574503, -40350541.47798898, -7787247.608028336, -16087036.639729818, -9528263.292858642, -14570128.375789015, -7833929.64907364, -25650389.05584491, -8053677.3962024795, -20868849.824685395, -33907604.640283175, -35818344.809523806, -18246010.66152806, -67644247.4922711, -22373496.37651749, -7010775.248138947, -20318588.30188246, -21579136.63525553, -19003226.433841363, -17048481.1855234, -18425772.66767424, -23548206.640735418, -9834391.075345935, -18487919.41150062, -14710957.001580002, -24996866.964506175, -9671934.426711712, -15814747.098128019, -8596888.515555555, -17663134.747843273, -8212653.9333103765, -8544734.098765431, -8597286.601918843, -11081589.635065868, -13756336.916457813, -14021542.32700012, -20941661.08819002, -13723557.737620616]","[2422.0, 4620.0, 1876.0, 2926.0, 847.0, 7854.0, 1155.0, 2149.0, 14434.0, 2723.0, 2821.0, 14973.0, 3941.0, 9135.0, 4067.0, 10577.0, 3983.0]","[3856.867924528302, 3856.867924528302, 3856.867924528302, 3856.867924528302, 3856.867924528302, 3856.867924528302, 3856.867924528302, 3856.867924528302, 3856.867924528302, 3856.867924528302, 3856.867924528302, 3856.867924528302, 3856.867924528302, 3856.867924528302, 8989.4, 8989.4, 3856.867924528302]",0:00:01.283946
0,desharnais,CART,random search,,3,1.0,0.34558324674198837,2484.176470588235,12202801.470588235,3493.2508456433866,1484.0,35.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-16992972.645021643,"[-33344501.363636363, -12755496.095238095, -4878920.476190476]","[-33344501.363636363, -12755496.095238095, -4878920.476190476]","[2422.0, 4620.0, 1876.0, 2926.0, 847.0, 7854.0, 1155.0, 2149.0, 14434.0, 2723.0, 2821.0, 14973.0, 3941.0, 9135.0, 4067.0, 10577.0, 3983.0]","[805.0, 3136.0, 2429.0, 3647.0, 595.0, 5180.0, 2429.0, 4494.0, 6699.0, 1575.0, 4494.0, 8050.0, 3626.0, 2569.0, 4977.0, 4977.0, 3542.0]",0:00:00.002000
1,desharnais,CART,random search,KFold,3,0.9757573154169443,-0.8058266192520878,4178.348039215685,33672951.701388896,5802.839968617857,1981.0,-81.0,"{'model__max_depth': 8, 'model__max_features': 0.3038654819865217}",-12563705.552927231,"[-15987618.286757885, -13857202.778108466, -7846295.593915345]","[-15987618.286757885, -13857202.778108466, -7846295.593915345]","[2422.0, 4620.0, 1876.0, 2926.0, 847.0, 7854.0, 1155.0, 2149.0, 14434.0, 2723.0, 2821.0, 14973.0, 3941.0, 9135.0, 4067.0, 10577.0, 3983.0]","[822.5, 13860.0, 2433.6666666666665, 3647.0, 2391.6666666666665, 5158.0, 2433.6666666666665, 13860.0, 7005.25, 1129.3333333333333, 13860.0, 3444.0, 5922.0, 11361.0, 7252.0, 9051.0, 5158.0]",0:00:00.209211
1,desharnais,CART,random search,RepeatedKFold,3,0.9977997874233182,-0.329897923748103,3613.8529411764707,24798387.661764707,4979.797953909848,2702.0,-33.0,"{'model__max_depth': 8, 'model__max_features': 0.8287529872223567}",-16861943.481209982,"[-25835961.056818184, -18385785.73809524, -6867045.312500002]","[-27311444.071022727, -4534419.814814814, -11170800.746031746, -19419594.272613637, -11529868.132275132, -33721513.07010582, -17411324.795454547, -12817052.857142856, -13841473.57142857]","[2422.0, 4620.0, 1876.0, 2926.0, 847.0, 7854.0, 1155.0, 2149.0, 14434.0, 2723.0, 2821.0, 14973.0, 3941.0, 9135.0, 4067.0, 10577.0, 3983.0]","[822.5, 13860.0, 1610.0, 2583.0, 651.0, 5152.0, 1610.0, 5635.0, 5775.0, 1505.0, 5635.0, 8050.0, 13860.0, 3913.0, 4977.0, 3164.0, 3913.0]",0:00:00.292705
1,desharnais,CART,random search,HoldOut,3,1.0,0.4238818568838424,2358.176470588235,10742780.176470589,3277.618064459401,1589.0,42.0,"{'model__max_depth': 29, 'model__max_features': 0.7177951105625409}",-17332521.230769232,"[-24059458.818181816, -14043785.42857143, -7420609.095238095]",[-17332521.230769232],"[2422.0, 4620.0, 1876.0, 2926.0, 847.0, 7854.0, 1155.0, 2149.0, 14434.0, 2723.0, 2821.0, 14973.0, 3941.0, 9135.0, 4067.0, 10577.0, 3983.0]","[840.0, 3829.0, 3472.0, 3472.0, 546.0, 4277.0, 3647.0, 3829.0, 5817.0, 1575.0, 3829.0, 9520.0, 2352.0, 11361.0, 5180.0, 4277.0, 3913.0]",0:00:00.066693
