Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,target_values,predicted_target_values,time_tuning
0,desharnais,CART,grid search,,3,1.0,-0.17420868668855283,2382.0588235294117,12040842.05882353,3469.991651117266,1078.0,-17.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-20334999.495670997,"[-41579091.77272727, -14895157.61904762, -4530749.095238095]","[-41579091.77272727, -14895157.61904762, -4530749.095238095]","[5817.0, 6405.0, 847.0, 2583.0, 3983.0, 4172.0, 4067.0, 1400.0, 9051.0, 3164.0, 546.0, 4004.0, 9135.0, 8050.0, 5180.0, 2800.0, 12824.0]","[3136.0, 2149.0, 595.0, 2520.0, 3927.0, 5152.0, 4977.0, 5880.0, 4977.0, 5775.0, 595.0, 2926.0, 6783.0, 14987.0, 4977.0, 3437.0, 3948.0]",0:00:00.002000
1,desharnais,CART,grid search,KFold,3,0.684154917739125,-0.29553576769640455,2659.990017825312,13284982.249945378,3644.8569587770353,1842.4848484848485,-30.0,"{'model__max_depth': 2, 'model__max_features': None}",-15312671.128327237,"[-20699028.917026162, -20163808.84259259, -5075175.6253629625]","[-20699028.917026162, -20163808.84259259, -5075175.6253629625]","[5817.0, 6405.0, 847.0, 2583.0, 3983.0, 4172.0, 4067.0, 1400.0, 9051.0, 3164.0, 546.0, 4004.0, 9135.0, 8050.0, 5180.0, 2800.0, 12824.0]","[2689.4848484848485, 2689.4848484848485, 2689.4848484848485, 2689.4848484848485, 5093.55, 5093.55, 5093.55, 9550.625, 5093.55, 5093.55, 2689.4848484848485, 2689.4848484848485, 2689.4848484848485, 9550.625, 5093.55, 2689.4848484848485, 5093.55]",0:00:00.235133
1,desharnais,CART,grid search,RepeatedKFold,3,0.9474933438710719,-0.23537964557075064,2678.4411764705883,12668115.44117647,3559.229613438345,2128.0,-24.0,"{'model__max_depth': 5, 'model__max_features': 0.3}",-13204196.880451612,"[-17708509.7079798, -30495616.195767194, -3086983.4378306884]","[-4555400.991161616, -13137281.110468319, -16386468.639642857, -19119156.968143936, -13850005.503095238, -7632865.88962375, -28433382.621161614, -5240644.821798942, -10482565.378968254]","[5817.0, 6405.0, 847.0, 2583.0, 3983.0, 4172.0, 4067.0, 1400.0, 9051.0, 3164.0, 546.0, 4004.0, 9135.0, 8050.0, 5180.0, 2800.0, 12824.0]","[2586.25, 5237.75, 623.0, 2586.25, 6195.0, 6195.0, 6195.0, 5880.0, 6195.0, 6195.0, 623.0, 2586.25, 2782.5, 2352.0, 6195.0, 3706.5, 4112.5]",0:00:00.315765
1,desharnais,CART,grid search,HoldOut,3,0.4849144901704322,-0.8015842757653664,3038.0141257188984,18474221.80236731,4298.164934290832,2220.3207547169814,-80.0,"{'model__max_depth': 1, 'model__max_features': 0.3}",-7860577.808879391,"[-18157144.022803035, -28673493.583333332, -7212688.24922598]",[-7860577.808879391],"[5817.0, 6405.0, 847.0, 2583.0, 3983.0, 4172.0, 4067.0, 1400.0, 9051.0, 3164.0, 546.0, 4004.0, 9135.0, 8050.0, 5180.0, 2800.0, 12824.0]","[3596.6792452830186, 3596.6792452830186, 3596.6792452830186, 3596.6792452830186, 3596.6792452830186, 3596.6792452830186, 3596.6792452830186, 12190.818181818182, 3596.6792452830186, 3596.6792452830186, 3596.6792452830186, 3596.6792452830186, 3596.6792452830186, 12190.818181818182, 3596.6792452830186, 3596.6792452830186, 3596.6792452830186]",0:00:00.056101
1,desharnais,CART,grid search,RepeatedHoldOut,3,0.9719650003353326,0.03800278139784907,2240.7436974789916,9864734.183565425,3140.8174387514828,1357.3000000000002,4.0,"{'model__max_depth': 5, 'model__max_features': None}",-9916745.094613917,"[-45398316.33804293, -22015205.869819224, -7891333.636243386]","[-7955420.966256281, -17306578.43826923, -4488235.87931624]","[5817.0, 6405.0, 847.0, 2583.0, 3983.0, 4172.0, 4067.0, 1400.0, 9051.0, 3164.0, 546.0, 4004.0, 9135.0, 8050.0, 5180.0, 2800.0, 12824.0]","[2515.785714285714, 2149.0, 652.0, 2515.785714285714, 5340.3, 5340.3, 5340.3, 2352.0, 5340.3, 5340.3, 652.0, 2515.785714285714, 6352.5, 14973.0, 5340.3, 3491.6, 5340.3]",0:00:00.127068
1,desharnais,CART,grid search,Bootstrap,3,0.9474933438710719,-0.23537964557075064,2678.4411764705883,12668115.44117647,3559.229613438345,2128.0,-24.0,"{'model__max_depth': 5, 'model__max_features': 0.3}",-16465084.845217621,"[-17708509.7079798, -30495616.195767194, -3086983.4378306884]","[-24430342.819644764, -18794353.40666667, -16297945.44220068, -10341926.012117757, -9467882.081906954, -24632058.446131688, -11437058.367928242, -5129029.307383041, -12784537.525866669, -5374333.311339957, -6322147.478433374, -24690032.659922726, -29001206.174372863, -14296041.128043229, -10496308.04580984, -18525620.16709325, -26192444.787888423, -21409159.172113225, -13328224.828251133, -16934173.019330733, -25688764.403789256, -11387166.70725246, -33630459.8390234, -15476776.77624396, -11708204.532008711, -15962302.623922221, -25433811.12230769, -12006842.91220625, -23811766.266666666, -16160142.764190825, -7320725.986296297, -38584821.52112269, -16654002.0099003, -21955819.259502318, -13786240.69854009, -15813007.510373622, -7798166.681657949, -5835253.792772012, -38578897.64433862, -29425857.79045189, -15240024.430062598, -5157534.4130434785, -15114095.335204083, -19296711.39181818, -16961527.219556678, -9002202.146339286, -12219452.114766667, -13017591.484722223, -21418696.83380132, -12083471.124012614]","[5817.0, 6405.0, 847.0, 2583.0, 3983.0, 4172.0, 4067.0, 1400.0, 9051.0, 3164.0, 546.0, 4004.0, 9135.0, 8050.0, 5180.0, 2800.0, 12824.0]","[2586.25, 5237.75, 623.0, 2586.25, 6195.0, 6195.0, 6195.0, 5880.0, 6195.0, 6195.0, 623.0, 2586.25, 2782.5, 2352.0, 6195.0, 3706.5, 4112.5]",0:00:01.343902
0,desharnais,CART,random search,,3,1.0,-0.17420868668855283,2382.0588235294117,12040842.05882353,3469.991651117266,1078.0,-17.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-20334999.495670997,"[-41579091.77272727, -14895157.61904762, -4530749.095238095]","[-41579091.77272727, -14895157.61904762, -4530749.095238095]","[5817.0, 6405.0, 847.0, 2583.0, 3983.0, 4172.0, 4067.0, 1400.0, 9051.0, 3164.0, 546.0, 4004.0, 9135.0, 8050.0, 5180.0, 2800.0, 12824.0]","[3136.0, 2149.0, 595.0, 2520.0, 3927.0, 5152.0, 4977.0, 5880.0, 4977.0, 5775.0, 595.0, 2926.0, 6783.0, 14987.0, 4977.0, 3437.0, 3948.0]",0:00:00.002001
1,desharnais,CART,random search,KFold,3,0.6750603755692313,-0.2479309368620075,2763.498565279771,12796821.792769317,3577.2645684613985,2177.170731707317,-25.0,"{'model__max_depth': 2, 'model__max_features': 0.7789631185585097}",-15312671.128327237,"[-20699028.917026162, -20163808.84259259, -5075175.6253629625]","[-20699028.917026162, -20163808.84259259, -5075175.6253629625]","[5817.0, 6405.0, 847.0, 2583.0, 3983.0, 4172.0, 4067.0, 1400.0, 9051.0, 3164.0, 546.0, 4004.0, 9135.0, 8050.0, 5180.0, 2800.0, 12824.0]","[3024.170731707317, 3024.170731707317, 3024.170731707317, 3024.170731707317, 3024.170731707317, 3024.170731707317, 3024.170731707317, 9550.625, 3024.170731707317, 3024.170731707317, 3024.170731707317, 3024.170731707317, 5552.75, 9550.625, 3024.170731707317, 5552.75, 5552.75]",0:00:00.197158
1,desharnais,CART,random search,RepeatedKFold,3,0.6750603755692313,-0.2479309368620075,2763.498565279771,12796821.792769317,3577.2645684613985,2177.170731707317,-25.0,"{'model__max_depth': 2, 'model__max_features': 0.7789631185585097}",-12394682.275869977,"[-20699028.917026162, -20163808.84259259, -5075175.6253629625]","[-11471378.694888793, -9477217.112832874, -12479878.229166666, -17966561.155396946, -11522471.116666667, -6918510.125705821, -21425544.295641605, -8779246.286094401, -11511333.466436014]","[5817.0, 6405.0, 847.0, 2583.0, 3983.0, 4172.0, 4067.0, 1400.0, 9051.0, 3164.0, 546.0, 4004.0, 9135.0, 8050.0, 5180.0, 2800.0, 12824.0]","[3024.170731707317, 3024.170731707317, 3024.170731707317, 3024.170731707317, 3024.170731707317, 3024.170731707317, 3024.170731707317, 9550.625, 3024.170731707317, 3024.170731707317, 3024.170731707317, 3024.170731707317, 5552.75, 9550.625, 3024.170731707317, 5552.75, 5552.75]",0:00:00.308604
1,desharnais,CART,random search,HoldOut,3,0.9274798279540991,-0.19227134198472107,2607.132941176471,12226064.312797384,3496.578944167768,2348.5,-19.0,"{'model__max_depth': 4, 'model__max_features': 0.959541228979397}",-3776779.7968304846,"[-37477745.26049242, -19054253.57809524, -3423498.8392063486]",[-3776779.7968304846],"[5817.0, 6405.0, 847.0, 2583.0, 3983.0, 4172.0, 4067.0, 1400.0, 9051.0, 3164.0, 546.0, 4004.0, 9135.0, 8050.0, 5180.0, 2800.0, 12824.0]","[2909.08, 2909.08, 1403.0, 2909.08, 2909.08, 4534.833333333333, 6415.5, 4116.0, 6415.5, 6415.5, 1403.0, 2909.08, 4039.0, 14980.0, 4534.833333333333, 4039.0, 4039.0]",0:00:00.057792
