Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,target_values,predicted_target_values,time_tuning
0,miyazaki94,CART,grid search,,3,1.0,-6.0039651518001005,31.366666666666667,1701.1766666666667,41.24532296717613,28.0,-600.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-904.6009090909092,"[-1596.9700000000003, -491.18454545454546, -625.6481818181819]","[-1596.9700000000003, -491.18454545454546, -625.6481818181819]","[37.0, 59.5, 22.0, 37.1, 43.8, 54.0, 9.0, 18.0, 32.7]","[37.0, 31.5, 36.9, 31.5, 85.0, 103.5, 8.2, 89.5, 103.5]",0:00:00.001999
1,miyazaki94,CART,grid search,KFold,3,1.0,-6.008750171547075,33.7,1702.338888888889,41.25940970116864,36.9,-601.0,"{'model__max_depth': None, 'model__max_features': 0.7}",-739.3627272727273,"[-1623.5963636363638, -265.1327272727273, -329.35909090909087]","[-1623.5963636363638, -265.1327272727273, -329.35909090909087]","[37.0, 59.5, 22.0, 37.1, 43.8, 54.0, 9.0, 18.0, 32.7]","[29.0, 52.0, 58.9, 103.5, 85.0, 31.5, 7.5, 85.0, 85.0]",0:00:00.279916
1,miyazaki94,CART,grid search,RepeatedKFold,3,1.0,-6.008750171547075,33.7,1702.338888888889,41.25940970116864,36.9,-601.0,"{'model__max_depth': 10, 'model__max_features': 0.7}",-549.2136616161615,"[-1623.5963636363638, -265.1327272727273, -329.35909090909087]","[-208.41454545454545, -389.59363636363645, -243.41204545454548, -909.7563636363634, -420.36999999999995, -718.1499999999999, -1214.5490909090909, -616.980909090909, -221.69636363636357]","[37.0, 59.5, 22.0, 37.1, 43.8, 54.0, 9.0, 18.0, 32.7]","[29.0, 52.0, 58.9, 103.5, 85.0, 31.5, 7.5, 85.0, 85.0]",0:00:00.274528
1,miyazaki94,CART,grid search,HoldOut,3,0.6629047346910236,-3.902888170895591,25.58028846153846,1190.8510072269478,34.50870915040068,16.184615384615384,-390.0,"{'model__max_depth': 2, 'model__max_features': 0.7}",-211.5246809917355,"[-1614.3999999999999, -434.5064378478665, -312.97909842223885]",[-211.5246809917355],"[37.0, 59.5, 22.0, 37.1, 43.8, 54.0, 9.0, 18.0, 32.7]","[22.281249999999996, 53.284615384615385, 53.284615384615385, 53.284615384615385, 53.284615384615385, 22.281249999999996, 22.281249999999996, 104.75, 53.284615384615385]",0:00:00.052287
1,miyazaki94,CART,grid search,RepeatedHoldOut,3,1.0,-6.008750171547075,33.7,1702.338888888889,41.25940970116864,36.9,-601.0,"{'model__max_depth': None, 'model__max_features': 0.7}",-805.0685714285714,"[-1623.5963636363638, -265.1327272727273, -329.35909090909087]","[-327.0185714285714, -515.2328571428571, -1572.9542857142858]","[37.0, 59.5, 22.0, 37.1, 43.8, 54.0, 9.0, 18.0, 32.7]","[29.0, 52.0, 58.9, 103.5, 85.0, 31.5, 7.5, 85.0, 85.0]",0:00:00.100023
1,miyazaki94,CART,grid search,Bootstrap,3,0.7170033287993502,-2.9624725366779896,17.805128205128206,962.4356597450507,31.023147160548536,11.415384615384617,-296.0,"{'model__max_depth': 2, 'model__max_features': None}",-712.1673384881497,"[-1650.7219294990725, -600.2102336700337, -313.9328323232323]","[-621.9447335600908, -858.3291599545754, -1240.4190886111114, -359.17908750000004, -504.9830208333332, -745.5966666666669, -828.1576891026375, -229.78725564236112, -238.04901041666668, -554.2083934294873, -817.2648769031421, -2374.5986181818184, -964.0367037037037, -594.7845738588447, -506.9309212620027, -416.5552899940968, -256.20453109721615, -329.15948412698424, -777.3199999999999, -764.2088410621365, -315.4367297564862, -503.4996149911817, -263.5847185185185, -650.4488293650791, -933.441298056482, -998.9715436809789, -923.0357300000001, -1156.4878487723213, -469.196408031746, -1079.4143370782654, -1164.5861363636361, -983.412901540424, -440.9574613756614, -1272.056857638889, -1010.1964303546831, -429.7597199775533, -1283.9024596088434, -368.56109001122326, -979.5237862406868, -434.16788302606477, -121.44369202226343, -515.9453620348771, -927.6744991769546, -917.3833287105523, -1169.4879285260772, -605.8755323686693, -750.5243598890211, -775.0393339646464, -721.5086299999997, -363.57549354272953]","[37.0, 59.5, 22.0, 37.1, 43.8, 54.0, 9.0, 18.0, 32.7]","[33.841666666666676, 55.215384615384615, 33.841666666666676, 55.215384615384615, 55.215384615384615, 55.215384615384615, 8.049999999999999, 104.75, 55.215384615384615]",0:00:01.070758
0,miyazaki94,CART,random search,,3,1.0,-6.0039651518001005,31.366666666666667,1701.1766666666667,41.24532296717613,28.0,-600.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-904.6009090909092,"[-1596.9700000000003, -491.18454545454546, -625.6481818181819]","[-1596.9700000000003, -491.18454545454546, -625.6481818181819]","[37.0, 59.5, 22.0, 37.1, 43.8, 54.0, 9.0, 18.0, 32.7]","[37.0, 31.5, 36.9, 31.5, 85.0, 103.5, 8.2, 89.5, 103.5]",0:00:00.002002
1,miyazaki94,CART,random search,KFold,3,0.9820152848228646,-8.468607556839263,38.50944444444445,2299.8078791666667,47.95631219314791,43.45,-847.0000000000001,"{'model__max_depth': 4, 'model__max_features': 0.7185299851677596}",-710.9432239057238,"[-1539.112525252525, -283.85154040404035, -309.8656060606061]","[-1539.112525252525, -283.85154040404035, -309.8656060606061]","[37.0, 59.5, 22.0, 37.1, 43.8, 54.0, 9.0, 18.0, 32.7]","[28.362499999999997, 120.0, 103.5, 35.44, 87.25, 28.362499999999997, 7.599999999999999, 87.25, 87.25]",0:00:00.120168
1,miyazaki94,CART,random search,RepeatedKFold,3,1.0,-6.008750171547075,33.7,1702.338888888889,41.25940970116864,36.9,-601.0,"{'model__max_depth': 11, 'model__max_features': 0.621474224376107}",-556.2689898989897,"[-1623.5963636363638, -265.1327272727273, -329.35909090909087]","[-208.41454545454545, -389.59363636363645, -306.91, -909.7563636363634, -420.36999999999995, -718.1499999999999, -1214.5490909090909, -616.980909090909, -221.69636363636357]","[37.0, 59.5, 22.0, 37.1, 43.8, 54.0, 9.0, 18.0, 32.7]","[29.0, 52.0, 58.9, 103.5, 85.0, 31.5, 7.5, 85.0, 85.0]",0:00:00.320423
1,miyazaki94,CART,random search,HoldOut,3,0.9820152848228646,-8.468607556839263,38.50944444444445,2299.8078791666667,47.95631219314791,43.45,-847.0000000000001,"{'model__max_depth': 4, 'model__max_features': 0.7185299851677596}",-17.900357142857143,"[-1539.112525252525, -283.85154040404035, -309.8656060606061]",[-17.900357142857143],"[37.0, 59.5, 22.0, 37.1, 43.8, 54.0, 9.0, 18.0, 32.7]","[28.362499999999997, 120.0, 103.5, 35.44, 87.25, 28.362499999999997, 7.599999999999999, 87.25, 87.25]",0:00:00.056317
