Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,target_values,predicted_target_values,time_tuning
0,maxwell,CART,grid search,,3,1.0,0.03084710534445756,4646.615384615385,39756693.692307696,6305.290928443167,3355.0,3.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-127026459.5245098,"[-27474332.82352941, -237203180.25, -116401865.5]","[-27474332.82352941, -237203180.25, -116401865.5]","[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[2565.0, 1745.0, 6816.0, 1755.0, 963.0, 3240.0, 2330.0, 4150.0, 5787.0, 5279.0, 2565.0, 9369.0, 13700.0]",0:00:00.001985
1,maxwell,CART,grid search,KFold,3,0.9701039340879302,0.12856053530094036,4524.864957264958,35748282.91849952,5978.9867802579665,2868.3,13.0,"{'model__max_depth': 5, 'model__max_features': None}",-122043350.52640605,"[-15715763.146869764, -238510164.39172333, -111904124.040625]","[-15715763.146869764, -238510164.39172333, -111904124.040625]","[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[4101.3, 4101.3, 7035.0, 1863.3333333333333, 4101.3, 1863.3333333333333, 1863.3333333333333, 4150.0, 4101.3, 4736.222222222223, 4101.3, 4101.3, 12222.2]",0:00:00.232001
1,maxwell,CART,grid search,RepeatedKFold,3,0.860991985725053,-1.0914132974791255,5412.017628205129,85794179.95903446,9262.514775104786,2445.3125,-109.00000000000001,"{'model__max_depth': 5, 'model__max_features': 0.3}",-107088694.64622593,"[-15581916.933006536, -280727581.70616317, -788820548.0126979]","[-10603655.655228758, -22358929.3425, -303426888.2143654, -163093610.72278512, -90206370.28993055, -23713088.97265625, -108008648.09389706, -226983596.48654518, -15403464.038125]","[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[1476.5, 1476.5, 7105.75, 1476.5, 3345.3125, 5970.333333333333, 3345.3125, 19751.333333333332, 3345.3125, 37286.0, 3345.3125, 3345.3125, 19751.333333333332]",0:00:00.306504
1,maxwell,CART,grid search,HoldOut,3,0.9756914887677108,0.2663733401366395,3505.9262820512818,30094911.2998985,5485.882909787494,1628.666666666666,27.0,"{'model__max_depth': 5, 'model__max_features': 0.7}",-5881748.459750568,"[-64574978.29373652, -290959716.79281247, -132832824.44063367]",[-5881748.459750568],"[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[3760.4166666666665, 2175.2, 6043.125, 2175.2, 2175.2, 7819.2, 3760.4166666666665, 10271.333333333334, 2175.2, 5279.0, 3760.4166666666665, 2175.2, 10271.333333333334]",0:00:00.054465
1,maxwell,CART,grid search,RepeatedHoldOut,3,1.0,0.4292170628216532,3912.5384615384614,23414718.692307692,4838.875767397598,3449.0,43.0,"{'model__max_depth': None, 'model__max_features': 0.7}",-11831501.033333333,"[-16406929.0, -319189718.5625, -135173595.375]","[-10536452.8, -17933319.3, -7024731.0]","[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[9369.0, 1651.0, 7184.0, 1745.0, 1745.0, 3240.0, 5578.0, 4150.0, 5787.0, 14000.0, 9369.0, 1745.0, 15052.0]",0:00:00.117674
1,maxwell,CART,grid search,Bootstrap,3,0.7107822879871826,0.2889758351528766,3799.7476505395057,29167709.332079135,5400.713779870132,3005.3529411764703,28.999999999999996,"{'model__max_depth': 2, 'model__max_features': 0.7}",-127632181.47910288,"[-43850783.981617644, -285370529.1223838, -142503320.74195302]","[-171526238.79535592, -36751041.52168383, -30338772.048442043, -40148992.476821184, -117772121.50466579, -42756725.89185651, -172382495.41001317, -12596973.22984967, -189042912.00205356, -182196667.09147644, -120581597.35887441, -144326096.0713803, -199575654.77144995, -87858407.2389706, -119871094.31039602, -68081715.80889115, -93272748.38002032, -191719621.88729656, -114024679.35994883, -126455925.92401043, -200990139.1090841, -201556136.60632104, -180123915.63370287, -160866101.30993325, -17571004.359425604, -62661292.21038417, -77882538.62464264, -285342331.5875667, -112766989.75, -252328915.3621655, -216932180.28096697, -32835807.516229253, -39411819.77164713, -90438835.13858333, -300940761.94789326, -101961787.69949919, -89673215.72985446, -49904235.44834787, -165012892.75317216, -303963686.8886587, -15614852.810325444, -34193561.029027775, -219167598.8600718, -136598224.38115728, -201565914.3358506, -24752554.39858256, -55302049.314750515, -84737561.66885966, -45162901.020798415, -282199145.2595476]","[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[4986.35294117647, 4986.35294117647, 4986.35294117647, 4986.35294117647, 4986.35294117647, 11194.692307692309, 4986.35294117647, 11194.692307692309, 4986.35294117647, 4986.35294117647, 4986.35294117647, 4986.35294117647, 11194.692307692309]",0:00:01.278449
0,maxwell,CART,random search,,3,1.0,0.03084710534445756,4646.615384615385,39756693.692307696,6305.290928443167,3355.0,3.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-127026459.5245098,"[-27474332.82352941, -237203180.25, -116401865.5]","[-27474332.82352941, -237203180.25, -116401865.5]","[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[2565.0, 1745.0, 6816.0, 1755.0, 963.0, 3240.0, 2330.0, 4150.0, 5787.0, 5279.0, 2565.0, 9369.0, 13700.0]",0:00:00.002001
1,maxwell,CART,random search,KFold,3,0.9122249208026572,0.1160764923308103,4360.62995951417,36260404.66434796,6021.66128774676,2141.2105263157896,12.0,"{'model__max_depth': 4, 'model__max_features': 0.959541228979397}",-128535337.11043566,"[-22819218.82486969, -251900946.53475764, -110885845.97167969]","[-22819218.82486969, -251900946.53475764, -110885845.97167969]","[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[3041.2105263157896, 3041.2105263157896, 6313.75, 3041.2105263157896, 3041.2105263157896, 3041.2105263157896, 3041.2105263157896, 6313.75, 3041.2105263157896, 3848.6, 3041.2105263157896, 3041.2105263157896, 11182.0]",0:00:00.192968
1,maxwell,CART,random search,RepeatedKFold,3,0.9954080379937268,-1.3585114588274685,6244.769230769232,96751109.2991453,9836.214175135945,3148.0,-136.0,"{'model__max_depth': 9, 'model__max_features': 0.3455361150896956}",-112583341.94374092,"[-236138467.17647058, -235101616.375, -389744533.625]","[-26781697.11764706, -61293591.875, -272373887.890625, -163355083.70588234, -100081870.3125, -29381426.5625, -102694746.5138889, -244220144.953125, -13067628.5625]","[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[1060.0, 1651.0, 7451.0, 1450.0, 5787.0, 7871.0, 796.0, 8752.0, 2027.6666666666667, 37286.0, 4224.0, 2027.6666666666667, 8752.0]",0:00:00.285573
1,maxwell,CART,random search,HoldOut,3,0.9529560429924988,0.3198568286891367,3193.619658119658,27900905.91261292,5282.13081176649,1806.8636363636365,32.0,"{'model__max_depth': 4, 'model__max_features': 0.7185299851677596}",-4796095.165345678,"[-10000240.869881287, -245754489.14288887, -131806805.10720485]",[-4796095.165345678],"[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[3039.8636363636365, 3039.8636363636365, 6385.555555555556, 3039.8636363636365, 3039.8636363636365, 7056.0, 3039.8636363636365, 11466.5, 3039.8636363636365, 9639.5, 3039.8636363636365, 3039.8636363636365, 11466.5]",0:00:00.071587
