Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,target_values,predicted_target_values,time_tuning
0,nasa93,CART,grid search,,3,1.0,-2.3938595414483173,903.8473684210527,3378316.5163157894,1838.019726857084,162.0,-239.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-1800551.9362888888,"[-2586291.5312, -2448896.186, -366468.0916666666]","[-2586291.5312, -2448896.186, -366468.0916666666]","[107.0, 1772.5, 444.0, 1924.5, 240.0, 120.0, 97.0, 117.6, 756.0, 420.0, 117.6, 62.0, 38.0, 155.0, 90.0, 300.0, 48.0, 4178.2, 252.0]","[2400.0, 1645.9, 882.0, 8211.0, 300.0, 60.0, 1368.0, 31.2, 600.0, 72.0, 60.0, 70.0, 480.0, 98.8, 210.0, 60.0, 210.0, 8211.0, 1181.0]",0:00:00.003099
1,nasa93,CART,grid search,KFold,3,0.5991342202764733,-2.1463059323424805,896.1849624060151,3131896.6406249595,1769.716542451067,435.95,-215.0,"{'model__max_depth': 2, 'model__max_features': 0.3}",-1291224.6632058802,"[-942434.7286164366, -2444486.051523855, -486753.20947734936]","[-942434.7286164366, -2444486.051523855, -486753.20947734936]","[107.0, 1772.5, 444.0, 1924.5, 240.0, 120.0, 97.0, 117.6, 756.0, 420.0, 117.6, 62.0, 38.0, 155.0, 90.0, 300.0, 48.0, 4178.2, 252.0]","[631.4020408163266, 631.4020408163266, 320.05, 8211.0, 320.05, 631.4020408163266, 320.05, 631.4020408163266, 320.05, 320.05, 631.4020408163266, 631.4020408163266, 631.4020408163266, 320.05, 320.05, 631.4020408163266, 320.05, 8211.0, 631.4020408163266]",0:00:00.283528
1,nasa93,CART,grid search,RepeatedKFold,3,0.5834818542494283,-2.14636216386418,900.9008651766402,3131952.6146203987,1769.732356776131,411.4397260273972,-215.0,"{'model__max_depth': 1, 'model__max_features': 0.3}",-1270927.6289092042,"[-1421768.2292310095, -2427729.220488889, -455685.9103776204]","[-227510.70936267366, -652769.8337376736, -2979853.20392907, -267979.1856515625, -3070579.684492388, -625994.4784714703, -1387787.8325794933, -816265.6220626736, -1409608.1098958335]","[107.0, 1772.5, 444.0, 1924.5, 240.0, 120.0, 97.0, 117.6, 756.0, 420.0, 117.6, 62.0, 38.0, 155.0, 90.0, 300.0, 48.0, 4178.2, 252.0]","[529.0397260273973, 529.0397260273973, 529.0397260273973, 8211.0, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 8211.0, 529.0397260273973]",0:00:00.391601
1,nasa93,CART,grid search,HoldOut,3,0.9985607225409918,-2.395784972304016,941.0122807017544,3380233.129181287,1838.541032770628,227.33333333333337,-240.0,"{'model__max_depth': 10, 'model__max_features': 0.7}",-120122.3,"[-2852663.3792000003, -2618705.394, -439060.90275462955]",[-120122.3],"[107.0, 1772.5, 444.0, 1924.5, 240.0, 120.0, 97.0, 117.6, 756.0, 420.0, 117.6, 62.0, 38.0, 155.0, 90.0, 300.0, 48.0, 4178.2, 252.0]","[2120.0, 1645.9, 671.3333333333334, 8211.0, 600.0, 60.0, 1200.0, 31.2, 432.0, 600.0, 31.2, 151.0, 1248.0, 98.8, 210.0, 60.0, 210.0, 8211.0, 1368.0]",0:00:00.076616
1,nasa93,CART,grid search,RepeatedHoldOut,3,0.5991342202764733,-2.1463059323424805,896.1849624060151,3131896.6406249595,1769.716542451067,435.95,-215.0,"{'model__max_depth': 2, 'model__max_features': 0.3}",-626268.364691265,"[-942434.7286164366, -2444486.051523855, -486753.20947734936]","[-461397.947846725, -188090.83604816024, -1229316.3101789101]","[107.0, 1772.5, 444.0, 1924.5, 240.0, 120.0, 97.0, 117.6, 756.0, 420.0, 117.6, 62.0, 38.0, 155.0, 90.0, 300.0, 48.0, 4178.2, 252.0]","[631.4020408163266, 631.4020408163266, 320.05, 8211.0, 320.05, 631.4020408163266, 320.05, 631.4020408163266, 320.05, 320.05, 631.4020408163266, 631.4020408163266, 631.4020408163266, 320.05, 320.05, 631.4020408163266, 320.05, 8211.0, 631.4020408163266]",0:00:00.147707
1,nasa93,CART,grid search,Bootstrap,3,0.5834818542494283,-2.14636216386418,900.9008651766402,3131952.6146203987,1769.732356776131,411.4397260273972,-215.0,"{'model__max_depth': 1, 'model__max_features': 0.3}",-1320625.8470991398,"[-1421768.2292310095, -2427729.220488889, -455685.9103776204]","[-2068061.868325012, -309632.32979347126, -971739.5143471671, -464929.8673271605, -2782091.5499326596, -1462656.5995309113, -2586861.356528972, -2273782.956065366, -5383232.394642858, -387112.47498396673, -1015294.3959542825, -1013366.759882716, -837004.3120900731, -1126429.6371008079, -1755107.9719227254, -1950435.153962058, -933614.5602260837, -1684003.6007066579, -394163.5544891086, -1308590.7826597104, -1144040.3865573, -2752558.20683748, -904871.4477891912, -1858653.1555005922, -110324.65186253264, -615239.4193801397, -536266.5774634886, -1303995.7258620693, -775639.043795723, -297764.07737016265, -1049125.2654667073, -3041654.0564681552, -567340.4110568337, -889264.5301548243, -1247294.1789075765, -799093.0344613034, -793479.8647156252, -3527202.2226248556, -2571323.1477346933, -2473508.7835255917, -1328690.016398989, -1106427.5113958563, -2589169.7436417714, -2620412.1869614045, -2182312.153852051, -919767.3383680555, -1247701.5688644857, -2688352.2209438924, -2326415.8565401356, -1231341.0087894707]","[107.0, 1772.5, 444.0, 1924.5, 240.0, 120.0, 97.0, 117.6, 756.0, 420.0, 117.6, 62.0, 38.0, 155.0, 90.0, 300.0, 48.0, 4178.2, 252.0]","[529.0397260273973, 529.0397260273973, 529.0397260273973, 8211.0, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 529.0397260273973, 8211.0, 529.0397260273973]",0:00:01.642226
0,nasa93,CART,random search,,3,1.0,-2.3938595414483173,903.8473684210527,3378316.5163157894,1838.019726857084,162.0,-239.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-1800551.9362888888,"[-2586291.5312, -2448896.186, -366468.0916666666]","[-2586291.5312, -2448896.186, -366468.0916666666]","[107.0, 1772.5, 444.0, 1924.5, 240.0, 120.0, 97.0, 117.6, 756.0, 420.0, 117.6, 62.0, 38.0, 155.0, 90.0, 300.0, 48.0, 4178.2, 252.0]","[2400.0, 1645.9, 882.0, 8211.0, 300.0, 60.0, 1368.0, 31.2, 600.0, 72.0, 60.0, 70.0, 480.0, 98.8, 210.0, 60.0, 210.0, 8211.0, 1181.0]",0:00:00.003005
1,nasa93,CART,random search,KFold,3,0.5991342202764733,-2.1463059323424805,896.1849624060151,3131896.6406249595,1769.716542451067,435.95,-215.0,"{'model__max_depth': 2, 'model__max_features': 0.42727747704497043}",-1291224.6632058802,"[-942434.7286164366, -2444486.051523855, -486753.20947734936]","[-942434.7286164366, -2444486.051523855, -486753.20947734936]","[107.0, 1772.5, 444.0, 1924.5, 240.0, 120.0, 97.0, 117.6, 756.0, 420.0, 117.6, 62.0, 38.0, 155.0, 90.0, 300.0, 48.0, 4178.2, 252.0]","[631.4020408163266, 631.4020408163266, 320.05, 8211.0, 320.05, 631.4020408163266, 320.05, 631.4020408163266, 320.05, 320.05, 631.4020408163266, 631.4020408163266, 631.4020408163266, 320.05, 320.05, 631.4020408163266, 320.05, 8211.0, 631.4020408163266]",0:00:00.165966
1,nasa93,CART,random search,RepeatedKFold,3,0.5991342202764733,-2.1463059323424805,896.1849624060151,3131896.6406249595,1769.716542451067,435.95,-215.0,"{'model__max_depth': 2, 'model__max_features': 0.42727747704497043}",-1413381.1408641308,"[-942434.7286164366, -2444486.051523855, -486753.20947734936]","[-247731.22215142322, -717461.610577778, -3031681.7404434774, -277718.5645349057, -2684025.687001729, -646469.9906067497, -2079918.8621405468, -750832.5973178118, -2284589.9930027556]","[107.0, 1772.5, 444.0, 1924.5, 240.0, 120.0, 97.0, 117.6, 756.0, 420.0, 117.6, 62.0, 38.0, 155.0, 90.0, 300.0, 48.0, 4178.2, 252.0]","[631.4020408163266, 631.4020408163266, 320.05, 8211.0, 320.05, 631.4020408163266, 320.05, 631.4020408163266, 320.05, 320.05, 631.4020408163266, 631.4020408163266, 631.4020408163266, 320.05, 320.05, 631.4020408163266, 320.05, 8211.0, 631.4020408163266]",0:00:00.431539
1,nasa93,CART,random search,HoldOut,3,0.9689159401864944,-2.2829443409114853,831.0947788130615,3267909.2795672254,1807.735954050598,227.4736842105263,-227.99999999999997,"{'model__max_depth': 7, 'model__max_features': 0.8575800908021629}",-84592.0133434568,"[-2097432.0188, -2795626.4781777775, -398494.75845256523]",[-84592.0133434568],"[107.0, 1772.5, 444.0, 1924.5, 240.0, 120.0, 97.0, 117.6, 756.0, 420.0, 117.6, 62.0, 38.0, 155.0, 90.0, 300.0, 48.0, 4178.2, 252.0]","[2400.0, 1645.9, 467.4736842105263, 8211.0, 467.4736842105263, 99.72727272727273, 467.4736842105263, 20.000000000000004, 467.4736842105263, 467.4736842105263, 20.000000000000004, 99.72727272727273, 467.4736842105263, 98.8, 351.3333333333333, 99.72727272727273, 351.3333333333333, 8211.0, 842.6666666666666]",0:00:00.079661
