Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,target_values,predicted_target_values,time_tuning
0,maxwell,CART,grid search,,3,1.0,-8.674546474102574,8061.692307692308,157687787.84615386,12557.379816114262,4560.0,-867.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-194545298.8713235,"[-251751873.17647058, -50524212.5, -281359810.9375]","[-251751873.17647058, -50524212.5, -281359810.9375]","[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[2957.0, 4150.0, 21272.0, 5279.0, 7451.0, 963.0, 4456.0, 39479.0, 3440.0, 7105.0, 2957.0, 845.0, 39479.0]",0:00:00.002000
1,maxwell,CART,grid search,KFold,3,1.0,-6.853475240047224,6955.153846153846,128005704.53846154,11313.96060354028,5522.0,-685.0,"{'model__max_depth': None, 'model__max_features': 0.3}",-133699336.39583333,"[-35394491.0, -65622032.3125, -300081485.875]","[-35394491.0, -65622032.3125, -300081485.875]","[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[2957.0, 845.0, 21272.0, 583.0, 5279.0, 2957.0, 583.0, 11023.0, 4224.0, 39479.0, 1100.0, 2330.0, 1798.0]",0:00:00.233200
1,maxwell,CART,grid search,RepeatedKFold,3,0.9639694431233904,-0.0941826919677542,3682.182692307693,17834350.029513888,4223.073528783732,3436.5,-9.0,"{'model__max_depth': 5, 'model__max_features': 0.7}",-121420109.62319691,"[-176864931.08805144, -46256524.9375, -346060585.73695403]","[-144856633.25705883, -231992466.484375, -28594813.116657022, -211995873.21263507, -24732113.921006948, -44353613.92825255, -45456532.92941176, -134858965.83375, -225939973.925625]","[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[2646.0416666666665, 7013.75, 21272.0, 6262.5, 6262.5, 2646.0416666666665, 6262.5, 4224.0, 2646.0416666666665, 7013.75, 2646.0416666666665, 2646.0416666666665, 4224.0]",0:00:00.301683
1,maxwell,CART,grid search,HoldOut,3,0.9639694431233904,-0.0941826919677542,3682.182692307693,17834350.029513888,4223.073528783732,3436.5,-9.0,"{'model__max_depth': 5, 'model__max_features': 0.7}",-96907284.76386571,"[-176864931.08805144, -46256524.9375, -346060585.73695403]",[-96907284.76386571],"[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[2646.0416666666665, 7013.75, 21272.0, 6262.5, 6262.5, 2646.0416666666665, 6262.5, 4224.0, 2646.0416666666665, 7013.75, 2646.0416666666665, 2646.0416666666665, 4224.0]",0:00:00.054014
1,maxwell,CART,grid search,RepeatedHoldOut,3,0.9999397561491258,-0.5975839987949398,4342.461538461538,26039410.46153846,5102.882563957205,5244.0,-60.0,"{'model__max_depth': 10, 'model__max_features': 0.3}",-76012769.76666667,"[-35394491.0, -65622032.3125, -300081485.875]","[-126337262.4, -65945092.3, -35755954.6]","[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[2957.0, 845.0, 21272.0, 4456.0, 5279.0, 2957.0, 4456.0, 11023.0, 4224.0, 10000.0, 1100.0, 2330.0, 1798.0]",0:00:00.113712
1,maxwell,CART,grid search,Bootstrap,3,0.6980176796669908,-0.6629681338926945,4045.8395604395605,27105122.39453689,5206.258003070621,2816.4571428571426,-66.0,"{'model__max_depth': 2, 'model__max_features': None}",-129144318.92857137,"[-85090611.17238562, -67063880.426954255, -261290287.34934807]","[-178539141.9039336, -232275645.79822665, -41348673.18824196, -184102098.5274004, -76336149.31716052, -200955516.5874155, -232022970.34811568, -210217392.89881697, -51054773.19961586, -133065093.12687086, -57996067.959493466, -24812945.65811253, -36929924.44758189, -255329594.67769378, -70595937.72055785, -86267149.21066584, -149403087.70032224, -185958766.18758842, -270044391.6553719, -49197861.85307499, -120421639.65353474, -276400791.1067901, -191096983.2566423, -271683114.6733631, -146844762.5131173, -62648098.90971513, -200822234.1341684, -35510122.98737617, -217727003.4798328, -42148125.05633764, -231684997.30031368, -189664241.53172642, -191547179.8842436, -197961412.01307866, -76888579.37975076, -171130425.56753856, -59598264.99630774, -206785277.7248333, -209192029.35263687, -186259683.78958067, -50259509.40239061, -60846711.713439144, -69033825.49456736, -45510910.18096109, -156299941.97545892, -14384114.998754086, -216705561.65617284, -108185839.9950553, -55329189.59724267, -258692758.62903455]","[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[4367.542857142857, 12558.0, 24086.0, 4367.542857142857, 4367.542857142857, 4367.542857142857, 4367.542857142857, 12558.0, 4367.542857142857, 12558.0, 4367.542857142857, 4367.542857142857, 12558.0]",0:00:01.289026
0,maxwell,CART,random search,,3,1.0,-8.674546474102574,8061.692307692308,157687787.84615386,12557.379816114262,4560.0,-867.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-194545298.8713235,"[-251751873.17647058, -50524212.5, -281359810.9375]","[-251751873.17647058, -50524212.5, -281359810.9375]","[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[2957.0, 4150.0, 21272.0, 5279.0, 7451.0, 963.0, 4456.0, 39479.0, 3440.0, 7105.0, 2957.0, 845.0, 39479.0]",0:00:00.001999
1,maxwell,CART,random search,KFold,3,0.9990350176618238,-0.3922302338282273,4079.153846153846,22692299.46153846,4763.643506974306,3202.0,-39.0,"{'model__max_depth': 9, 'model__max_features': 0.3455361150896956}",-124342630.86979167,"[-35394491.0, -47316354.65625, -290317046.953125]","[-35394491.0, -47316354.65625, -290317046.953125]","[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[2957.0, 845.0, 21272.0, 1060.0, 5279.0, 8752.0, 4456.0, 11023.0, 4224.0, 7871.0, 4150.0, 845.0, 1798.0]",0:00:00.189627
1,maxwell,CART,random search,RepeatedKFold,3,0.9855926968278421,-0.739506566767459,4874.2,28352640.942051284,5324.719799393324,4701.0,-74.0,"{'model__max_depth': 6, 'model__max_features': 0.44555916400773216}",-113279552.22217496,"[-98273391.64705883, -47968354.271701396, -322940095.6195791]","[-88343908.3860294, -200131633.95749998, -49224618.95535714, -201844370.32352942, -93364916.27083333, -72222805.62525511, -33217551.661764707, -32903790.696180556, -248262374.123125]","[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[1484.1666666666667, 872.5, 21272.0, 3053.5, 5279.0, 1484.1666666666667, 3053.5, 7059.6, 7059.6, 7105.0, 1484.1666666666667, 7059.6, 2619.0]",0:00:00.288842
1,maxwell,CART,random search,HoldOut,3,1.0,-0.7432515058302323,4662.923076923077,28413680.615384616,5330.448444116556,5244.0,-74.0,"{'model__max_depth': 29, 'model__max_features': 0.7177951105625409}",-100415150.6,"[-176718498.88235295, -55302345.625, -316153593.8125]",[-100415150.6],"[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[2957.0, 18500.0, 21272.0, 4456.0, 7451.0, 2565.0, 4456.0, 4224.0, 1520.0, 10000.0, 1100.0, 900.0, 4224.0]",0:00:00.058534
